ACCELEROMETRO X (m/s²),ACCELEROMETRO Y (m/s²),ACCELEROMETRO Z (m/s²),GRAVITÀ X (m/s²),GRAVITÀ Y (m/s²),GRAVITÀ Z (m/s²),CAMPO MAGNETICO X (μT),CAMPO MAGNETICO Y (μT),CAMPO MAGNETICO Z (μT),ORIENTAMENTO Z (azimuth °),ORIENTAMENTO X (pitch °),ORIENTAMENTO Y (roll °),LIVELLO SONORO (dB),POSIZIONE Latitudine : ,POSIZIONE Longitudine : ,POSIZIONE Altitudine ( m),POSIZIONE Altitudine-google ( m),POSIZIONE Velocità ( Km/h),POSIZIONE Precisione ( m),POSIZIONE ORIENTAMENTO (°),Satelliti rilevati,Tempo da inizio in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.58706,9.90338,-1.88715,-0.25879,9.60235,-2.02943,69.3,-41.28,-26.22,110.454,-78.059,173.066,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29074,2017-04-03 19:10:37:715
-0.58706,9.90338,-1.88715,-0.25879,9.60235,-2.02943,69.3,-41.28,-26.22,110.454,-78.059,173.066,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29084,2017-04-03 19:10:37:725
-0.14653,9.40538,-2.37295,-0.25879,9.60235,-2.01581,69.3,-41.28,-26.04,109.379,-77.972,172.733,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29094,2017-04-03 19:10:37:735
-0.14653,9.40538,-2.37295,-0.25879,9.60235,-2.01581,69.3,-41.28,-26.04,109.379,-77.972,172.733,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29104,2017-04-03 19:10:37:745
-0.04118,9.73099,-2.2515,-0.25879,9.60235,-2.01581,69.3,-41.4,-25.92,109.379,-77.972,172.733,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29114,2017-04-03 19:10:37:755
0.03543,9.75015,-2.19545,-0.25879,9.60235,-2.01581,69.3,-41.4,-25.92,109.379,-77.972,172.733,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29124,2017-04-03 19:10:37:765
0.03543,9.75015,-2.19545,-0.25879,9.60235,-2.01581,69.3,-41.4,-25.92,109.379,-77.972,172.733,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29134,2017-04-03 19:10:37:775
-0.42425,9.25215,-2.09268,-0.27241,9.60235,-2.01581,69.18,-41.88,-26.4,109.445,-78.05,172.684,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29144,2017-04-03 19:10:37:785
-0.42425,9.25215,-2.09268,-0.27241,9.60235,-2.01581,68.88,-42.0,-26.88,109.445,-78.05,172.684,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29154,2017-04-03 19:10:37:795
-0.32848,9.36708,-1.71899,-0.27241,9.60235,-2.01581,68.88,-42.0,-26.88,109.445,-78.05,172.684,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29164,2017-04-03 19:10:37:805
0.30358,9.68311,-2.0086,-0.28603,9.60235,-2.00219,68.82,-42.0,-27.0,109.744,-78.039,172.304,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29174,2017-04-03 19:10:37:815
0.30358,9.68311,-2.0086,-0.28603,9.60235,-2.00219,68.82,-42.0,-27.0,109.744,-78.039,172.304,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29184,2017-04-03 19:10:37:825
0.45681,9.66396,-2.03663,-0.28603,9.58873,-2.04305,68.7,-42.3,-27.0,109.744,-78.039,172.304,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29194,2017-04-03 19:10:37:835
0.45681,9.66396,-2.03663,-0.28603,9.58873,-2.04305,68.7,-42.3,-27.0,109.744,-78.039,172.304,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29204,2017-04-03 19:10:37:845
0.45681,9.66396,-2.03663,-0.28603,9.58873,-2.07029,68.76,-42.12,-27.0,109.744,-78.039,172.304,59.0708,39.362186,16.227495,816.129,691.2580384522871,14.22,29.032259,198.6,11 / 21,29215,2017-04-03 19:10:37:856
-0.4051,9.482,-1.84978,-0.25879,9.57511,-2.11115,68.7,-41.88,-26.4,109.087,-77.704,172.134,59.0708,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29224,2017-04-03 19:10:37:865
-0.4051,9.482,-1.84978,-0.25879,9.57511,-2.11115,68.7,-41.88,-26.4,109.087,-77.704,172.134,59.0708,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29235,2017-04-03 19:10:37:876
-0.87436,9.72142,-1.84978,-0.21793,9.56148,-2.17926,68.58,-41.82,-26.22,109.087,-77.704,172.134,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29244,2017-04-03 19:10:37:885
-0.87436,9.72142,-1.84978,-0.21793,9.56148,-2.17926,68.58,-41.82,-26.22,109.087,-77.704,172.134,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29255,2017-04-03 19:10:37:896
0.26528,9.73099,-1.90584,-0.21793,9.56148,-2.2065,68.58,-41.82,-26.22,109.087,-77.704,172.134,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29264,2017-04-03 19:10:37:905
0.26528,9.73099,-1.90584,-0.21793,9.56148,-2.2065,68.58,-41.82,-26.22,109.087,-77.704,172.134,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29274,2017-04-03 19:10:37:915
0.30358,9.54903,-2.47572,-0.20431,9.54786,-2.22012,68.58,-41.28,-25.92,111.365,-76.944,174.359,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29284,2017-04-03 19:10:37:925
0.05459,9.6448,-2.24216,-0.21793,9.54786,-2.22012,68.46,-41.04,-25.62,111.365,-76.944,174.359,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29294,2017-04-03 19:10:37:935
0.05459,9.6448,-2.24216,-0.21793,9.54786,-2.22012,68.46,-41.04,-25.62,111.365,-76.944,174.359,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29305,2017-04-03 19:10:37:946
-0.51044,9.54903,-1.86847,-0.21793,9.54786,-2.22012,68.7,-41.04,-25.74,111.365,-76.944,174.359,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29315,2017-04-03 19:10:37:956
-0.46256,9.45327,-1.2799,-0.21793,9.54786,-2.22012,68.58,-41.04,-25.74,111.438,-76.849,174.394,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29324,2017-04-03 19:10:37:965
-0.46256,9.45327,-1.2799,-0.21793,9.54786,-2.22012,68.58,-41.04,-25.74,111.438,-76.849,174.394,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29335,2017-04-03 19:10:37:976
0.20782,9.54903,-2.95218,-0.20431,9.54786,-2.23374,68.52,-41.04,-25.62,111.438,-76.849,174.394,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29344,2017-04-03 19:10:37:985
0.20782,9.54903,-2.95218,-0.20431,9.54786,-2.23374,68.52,-41.04,-25.62,111.438,-76.849,174.394,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29354,2017-04-03 19:10:37:995
0.95481,9.63523,-1.96189,-0.20431,9.54786,-2.23374,68.46,-41.34,-25.62,111.438,-76.849,174.394,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29364,2017-04-03 19:10:38:005
0.78243,9.79803,-0.68199,-0.16344,9.54786,-2.24736,68.34,-41.34,-25.8,112.166,-76.779,174.774,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29374,2017-04-03 19:10:38:015
0.78243,9.79803,-0.68199,-0.12258,9.54786,-2.24736,68.16,-41.52,-25.62,112.166,-76.779,174.774,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29384,2017-04-03 19:10:38:025
-0.74029,9.70226,-1.70031,-0.12258,9.54786,-2.24736,68.16,-41.52,-25.62,112.166,-76.779,174.774,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29394,2017-04-03 19:10:38:035
-0.74029,9.70226,-1.70031,-0.12258,9.54786,-2.24736,68.16,-41.52,-25.62,112.166,-76.779,174.774,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29404,2017-04-03 19:10:38:045
-0.24229,9.68311,-1.90584,-0.08172,9.56148,-2.23374,68.28,-41.46,-25.26,112.166,-76.779,174.774,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29414,2017-04-03 19:10:38:055
-0.12737,9.69269,-1.98992,-0.05448,9.56148,-2.17926,68.28,-41.46,-25.38,114.4,-76.842,177.905,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29424,2017-04-03 19:10:38:065
-0.12737,9.69269,-1.98992,-0.05448,9.56148,-2.17926,68.28,-41.46,-25.38,114.4,-76.842,177.905,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29434,2017-04-03 19:10:38:075
-0.08906,9.50115,-1.18648,-0.04086,9.58873,-2.11115,68.4,-41.16,-25.56,114.4,-76.842,177.905,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29444,2017-04-03 19:10:38:085
-0.08906,9.50115,-1.18648,-0.04086,9.58873,-2.11115,68.4,-41.16,-25.56,114.4,-76.842,177.905,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29454,2017-04-03 19:10:38:095
0.24612,9.61607,-1.12108,-0.04086,9.58873,-2.08391,68.58,-41.28,-25.38,114.4,-76.842,177.905,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29464,2017-04-03 19:10:38:105
0.10247,9.30004,-2.42901,-0.05448,9.60235,-2.02943,68.76,-41.1,-25.56,115.258,-77.736,178.877,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29474,2017-04-03 19:10:38:115
0.32274,8.89781,-2.84941,-0.05448,9.60235,-2.00219,68.7,-40.98,-25.8,115.258,-77.736,178.877,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29484,2017-04-03 19:10:38:125
0.32274,8.89781,-2.84941,-0.05448,9.60235,-2.00219,68.7,-40.98,-25.8,115.258,-77.736,178.877,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29494,2017-04-03 19:10:38:135
0.32274,8.89781,-2.84941,-0.05448,9.60235,-2.00219,68.7,-40.98,-25.8,115.258,-77.736,178.877,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29504,2017-04-03 19:10:38:145
0.17909,9.18512,-2.45703,-0.05448,9.61597,-1.97495,68.88,-40.62,-25.8,114.651,-78.218,178.441,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29514,2017-04-03 19:10:38:155
0.52385,9.32877,-2.88678,-0.04086,9.61597,-1.96133,69.0,-40.98,-26.1,114.651,-78.218,178.441,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29523,2017-04-03 19:10:38:164
0.52385,9.32877,-2.88678,-0.04086,9.61597,-1.96133,69.0,-40.98,-26.1,114.651,-78.218,178.441,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29534,2017-04-03 19:10:38:175
-0.24229,9.52988,-2.11137,-0.02724,9.61597,-1.96133,69.0,-40.98,-25.92,114.651,-78.218,178.441,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29544,2017-04-03 19:10:38:185
-0.24229,9.52988,-2.11137,0.0,9.61597,-1.97495,68.94,-40.98,-25.92,115.263,-78.471,179.204,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29554,2017-04-03 19:10:38:195
-0.38595,9.57776,-2.32624,0.0,9.61597,-1.97495,68.94,-40.98,-25.92,115.263,-78.471,179.204,60.7006,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29564,2017-04-03 19:10:38:205
-0.29975,9.67353,-2.45703,0.04086,9.61597,-1.96133,68.82,-41.22,-25.74,115.263,-78.471,179.204,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29574,2017-04-03 19:10:38:215
0.26528,9.70226,-2.17676,0.02724,9.60235,-1.98857,68.76,-41.22,-25.74,115.263,-78.471,179.204,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29584,2017-04-03 19:10:38:225
0.26528,9.70226,-2.17676,0.02724,9.60235,-1.98857,68.76,-41.22,-25.74,115.263,-78.471,179.204,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29594,2017-04-03 19:10:38:235
0.26528,9.70226,-2.17676,0.02724,9.60235,-2.00219,68.7,-40.86,-25.62,116.818,-78.299,-179.215,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29604,2017-04-03 19:10:38:245
-0.48171,9.68311,-2.02729,0.02724,9.60235,-2.00219,68.7,-40.86,-25.62,116.818,-78.299,-179.215,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29614,2017-04-03 19:10:38:255
-0.80732,9.6065,-1.42004,0.02724,9.60235,-2.04305,68.7,-40.74,-26.1,116.818,-78.299,-179.215,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29625,2017-04-03 19:10:38:266
-0.80732,9.6065,-1.42004,0.02724,9.60235,-2.04305,68.7,-40.74,-26.1,116.818,-78.299,-179.215,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29635,2017-04-03 19:10:38:276
-0.19441,9.78845,-1.40135,0.02724,9.58873,-2.07029,68.58,-40.92,-26.1,116.923,-77.987,-179.236,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29644,2017-04-03 19:10:38:285
-0.19441,9.78845,-1.40135,0.02724,9.58873,-2.07029,68.58,-40.92,-26.1,116.923,-77.987,-179.236,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29654,2017-04-03 19:10:38:295
0.36105,9.84592,-2.40098,-0.01362,9.58873,-2.08391,68.64,-40.86,-25.92,116.923,-77.987,-179.236,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29664,2017-04-03 19:10:38:305
0.39935,9.68311,-2.30756,-0.04086,9.58873,-2.09753,68.58,-41.22,-26.1,115.958,-77.738,179.626,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29674,2017-04-03 19:10:38:315
0.39935,9.68311,-2.30756,-0.04086,9.58873,-2.09753,68.58,-41.22,-26.1,115.958,-77.738,179.626,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29684,2017-04-03 19:10:38:325
-0.73071,9.45327,-2.01794,-0.04086,9.58873,-2.09753,68.52,-41.04,-25.92,115.958,-77.738,179.626,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29694,2017-04-03 19:10:38:335
-0.73071,9.45327,-2.01794,-0.02724,9.57511,-2.13839,67.98,-41.28,-25.8,115.958,-77.738,179.626,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29704,2017-04-03 19:10:38:345
-0.82648,9.86507,-1.84044,-0.02724,9.57511,-2.13839,67.98,-41.28,-25.8,115.958,-77.738,179.626,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29714,2017-04-03 19:10:38:355
-0.66367,9.82676,-1.96189,-0.04086,9.56148,-2.19288,68.34,-41.34,-26.4,116.095,-77.41,179.27,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29724,2017-04-03 19:10:38:365
-0.66367,9.82676,-1.96189,-0.05448,9.56148,-2.19288,68.28,-41.4,-26.7,116.095,-77.41,179.27,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29734,2017-04-03 19:10:38:375
0.10247,9.75015,-1.99926,-0.05448,9.56148,-2.19288,68.28,-41.4,-26.7,116.095,-77.41,179.27,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29744,2017-04-03 19:10:38:385
0.10247,9.75015,-1.99926,-0.08172,9.56148,-2.2065,68.22,-41.28,-26.58,116.095,-77.41,179.27,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29754,2017-04-03 19:10:38:395
-0.63494,9.45327,-2.11137,-0.08172,9.56148,-2.2065,68.22,-41.28,-26.58,116.095,-77.41,179.27,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29765,2017-04-03 19:10:38:406
-0.59664,9.34792,-2.15808,-0.10896,9.56148,-2.19288,68.4,-41.4,-26.7,115.618,-76.997,177.879,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29774,2017-04-03 19:10:38:415
-0.59664,9.34792,-2.15808,-0.10896,9.56148,-2.19288,68.4,-41.4,-26.7,115.618,-76.997,177.879,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29784,2017-04-03 19:10:38:425
-0.61579,9.1085,-1.66294,-0.20431,9.56148,-2.17926,68.58,-41.1,-26.4,115.618,-76.997,177.879,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29794,2017-04-03 19:10:38:435
-0.25187,9.51073,-1.98992,-0.20431,9.56148,-2.17926,68.58,-41.1,-26.4,115.618,-76.997,177.879,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29804,2017-04-03 19:10:38:445
-0.25187,9.51073,-1.98992,-0.25879,9.57511,-2.15201,68.58,-40.86,-26.28,111.561,-77.106,174.644,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29814,2017-04-03 19:10:38:455
-0.25187,9.51073,-1.98992,-0.25879,9.57511,-2.15201,68.58,-40.86,-26.28,111.561,-77.106,174.644,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29824,2017-04-03 19:10:38:465
0.543,9.71184,-2.37295,-0.28603,9.57511,-2.09753,68.46,-40.98,-26.58,111.561,-77.106,174.644,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29834,2017-04-03 19:10:38:475
0.1312,9.65438,-2.36361,-0.28603,9.57511,-2.09753,68.46,-40.98,-26.58,111.561,-77.106,174.644,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29844,2017-04-03 19:10:38:485
-0.33806,9.1085,-2.43835,-0.29965,9.58873,-2.08391,68.46,-41.22,-26.28,109.45,-77.533,172.235,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29854,2017-04-03 19:10:38:495
-0.33806,9.1085,-2.43835,-0.29965,9.58873,-2.08391,68.46,-41.22,-26.28,109.45,-77.533,172.235,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29865,2017-04-03 19:10:38:506
-0.33806,9.1085,-2.43835,-0.29965,9.58873,-2.08391,68.4,-41.4,-26.22,109.45,-77.533,172.235,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29874,2017-04-03 19:10:38:515
-0.20399,9.39581,-2.4944,-0.29965,9.58873,-2.08391,68.4,-41.4,-26.22,109.45,-77.533,172.235,61.1503,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29884,2017-04-03 19:10:38:525
0.24612,9.46284,-2.47572,-0.28603,9.57511,-2.09753,68.34,-41.52,-26.22,109.173,-77.616,171.817,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29894,2017-04-03 19:10:38:535
0.24612,9.46284,-2.47572,-0.28603,9.57511,-2.09753,68.34,-41.52,-26.22,109.173,-77.616,171.817,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29904,2017-04-03 19:10:38:545
0.41851,9.09892,-2.82139,-0.27241,9.57511,-2.11115,68.58,-41.46,-26.4,109.173,-77.616,171.817,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29915,2017-04-03 19:10:38:556
0.33232,9.31919,-1.95255,-0.27241,9.57511,-2.11115,68.58,-41.46,-26.4,109.173,-77.616,171.817,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29925,2017-04-03 19:10:38:566
0.33232,9.31919,-1.95255,-0.27241,9.57511,-2.11115,68.58,-41.46,-26.4,109.173,-77.616,171.817,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29935,2017-04-03 19:10:38:576
-0.27102,9.37665,-2.75599,-0.25879,9.56148,-2.16564,68.58,-41.22,-26.52,110.178,-77.466,172.648,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29945,2017-04-03 19:10:38:586
-0.27102,9.37665,-2.75599,-0.23155,9.56148,-2.2065,68.46,-41.34,-26.88,110.178,-77.466,172.648,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29954,2017-04-03 19:10:38:595
-0.00287,9.36708,-1.94321,-0.23155,9.56148,-2.2065,68.46,-41.34,-26.88,110.178,-77.466,172.648,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29964,2017-04-03 19:10:38:605
0.71539,9.54903,-1.75636,-0.19068,9.54786,-2.26098,68.64,-41.58,-27.18,111.843,-76.936,174.009,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29974,2017-04-03 19:10:38:615
0.71539,9.54903,-1.75636,-0.19068,9.54786,-2.26098,68.64,-41.58,-27.18,111.843,-76.936,174.009,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29984,2017-04-03 19:10:38:625
0.51427,9.57776,-2.46638,-0.14982,9.54786,-2.2746,68.64,-41.7,-27.3,111.843,-76.936,174.009,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,29994,2017-04-03 19:10:38:635
0.51427,9.57776,-2.46638,-0.14982,9.54786,-2.2746,68.64,-41.7,-27.3,111.843,-76.936,174.009,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30004,2017-04-03 19:10:38:645
0.18866,9.56819,-1.99926,-0.12258,9.54786,-2.28822,68.64,-41.94,-27.48,111.843,-76.936,174.009,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30014,2017-04-03 19:10:38:655
-0.61579,9.58734,-1.61622,-0.04086,9.53424,-2.28822,68.64,-42.0,-27.3,114.75,-76.504,176.934,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30024,2017-04-03 19:10:38:665
-0.61579,9.58734,-1.61622,-0.04086,9.53424,-2.28822,68.64,-42.0,-27.3,114.75,-76.504,176.934,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30034,2017-04-03 19:10:38:675
-0.05076,10.02787,-1.98992,-0.02724,9.53424,-2.28822,68.64,-42.0,-27.3,114.75,-76.504,176.934,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30044,2017-04-03 19:10:38:685
-0.05076,10.02787,-1.98992,0.04086,9.54786,-2.2746,68.4,-42.0,-27.0,114.75,-76.504,176.934,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30055,2017-04-03 19:10:38:696
0.03543,9.47242,-1.75636,0.04086,9.54786,-2.2746,68.4,-42.0,-27.0,114.75,-76.504,176.934,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30065,2017-04-03 19:10:38:706
0.03543,9.47242,-1.75636,0.0681,9.54786,-2.26098,68.28,-41.94,-27.0,118.847,-76.598,-178.971,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30075,2017-04-03 19:10:38:716
0.03543,9.47242,-1.75636,0.0681,9.54786,-2.26098,68.28,-41.94,-27.0,118.847,-76.598,-178.971,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30084,2017-04-03 19:10:38:725
0.02586,9.17554,-2.2515,0.0681,9.54786,-2.24736,68.04,-41.88,-26.7,118.847,-76.598,-178.971,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30094,2017-04-03 19:10:38:735
0.02586,9.17554,-2.2515,0.0681,9.54786,-2.24736,68.04,-41.88,-26.7,118.847,-76.598,-178.971,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30104,2017-04-03 19:10:38:745
-0.17526,9.49157,-3.19508,0.08172,9.56148,-2.2065,68.1,-41.88,-26.7,119.441,-76.749,-178.264,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30114,2017-04-03 19:10:38:755
-0.18483,9.54903,-2.24216,0.08172,9.56148,-2.2065,68.1,-41.88,-26.7,119.441,-76.749,-178.264,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30124,2017-04-03 19:10:38:765
-0.18483,9.54903,-2.24216,0.08172,9.56148,-2.2065,68.1,-41.88,-26.7,119.441,-76.749,-178.264,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30134,2017-04-03 19:10:38:775
0.10247,9.31919,-1.80307,0.08172,9.56148,-2.2065,68.4,-41.7,-26.22,119.441,-76.749,-178.264,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30144,2017-04-03 19:10:38:785
-0.43383,9.52988,-2.41966,0.0681,9.56148,-2.19288,68.34,-41.76,-26.04,119.055,-76.997,-177.879,60.9146,39.36214,16.227478,819.355,691.2580384522871,15.804,29.032259,198.6,11 / 21,30154,2017-04-03 19:10:38:795
