ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.271,-1.665,10.221,0.327,-2.465,9.493,-0.763,0.109,0.586,-30.5,-9.2,-42.8,124.0,14.7,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56275,2017-05-30 21:25:00:567
1.271,-1.665,10.221,0.327,-2.465,9.493,-0.763,0.109,0.586,-30.5,-9.2,-42.8,124.0,14.7,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56285,2017-05-30 21:25:00:577
1.271,-1.665,10.221,0.327,-2.465,9.493,-0.763,0.109,0.586,-30.5,-9.2,-42.8,124.0,14.7,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56295,2017-05-30 21:25:00:587
0.984,-2.163,8.707,0.313,-2.452,9.493,0.953,0.79,0.722,-30.6,-9.6,-42.8,125.1,14.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56305,2017-05-30 21:25:00:597
0.486,-1.771,10.94,0.313,-2.438,9.493,0.667,0.286,-0.79,-30.5,-10.0,-42.3,125.1,14.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56315,2017-05-30 21:25:00:607
0.486,-1.771,10.94,0.313,-2.438,9.493,0.667,0.286,-0.79,-30.5,-10.0,-42.3,125.1,14.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56325,2017-05-30 21:25:00:617
0.486,-1.771,10.94,0.313,-2.438,9.493,0.667,0.286,-0.79,-30.5,-10.0,-42.3,125.1,14.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56335,2017-05-30 21:25:00:627
0.955,-1.732,9.763,0.313,-2.438,9.493,0.163,0.667,1.444,-30.4,-10.3,-42.4,125.5,14.4,-1.9,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56345,2017-05-30 21:25:00:637
0.955,-1.732,9.763,0.313,-2.438,9.493,0.163,0.667,1.444,-30.4,-10.3,-42.4,125.5,14.4,-1.9,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56355,2017-05-30 21:25:00:647
1.711,-2.259,10.071,0.327,-2.356,9.521,0.109,-0.163,-0.245,-30.2,-10.1,-42.8,125.5,14.4,-1.9,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56365,2017-05-30 21:25:00:657
1.711,-2.259,10.071,0.327,-2.356,9.521,0.109,-0.163,-0.245,-30.2,-10.1,-42.8,125.5,14.4,-1.9,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56374,2017-05-30 21:25:00:666
1.003,-2.604,8.66,0.341,-2.288,9.534,-0.191,-0.327,-0.327,-30.3,-9.8,-43.5,125.4,13.9,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56384,2017-05-30 21:25:00:676
1.003,-2.604,8.66,0.341,-2.288,9.534,-0.191,-0.327,-0.327,-30.3,-9.8,-43.5,125.4,13.9,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56395,2017-05-30 21:25:00:687
1.414,-2.939,8.81,0.341,-2.288,9.534,0.654,-0.313,-0.872,-30.4,-9.8,-43.3,125.4,13.9,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56404,2017-05-30 21:25:00:696
1.414,-2.939,8.81,0.341,-2.288,9.534,0.654,-0.313,-0.872,-30.4,-9.8,-43.3,125.4,13.9,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56414,2017-05-30 21:25:00:706
1.414,-2.939,8.81,0.341,-2.288,9.534,0.654,-0.313,-0.872,-30.4,-9.8,-43.3,125.4,13.9,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56424,2017-05-30 21:25:00:716
1.711,-2.882,8.922,0.341,-2.288,9.534,1.062,-0.64,-0.722,-30.2,-9.8,-43.6,125.5,13.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56435,2017-05-30 21:25:00:727
1.711,-2.882,8.922,0.341,-2.288,9.534,1.062,-0.64,-0.722,-30.2,-9.8,-43.6,125.5,13.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56445,2017-05-30 21:25:00:737
-1.008,-2.575,8.857,0.409,-2.302,9.534,0.3,-1.117,-1.321,-30.0,-10.6,-43.2,125.5,13.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56454,2017-05-30 21:25:00:746
-1.008,-2.575,8.857,0.409,-2.302,9.534,0.3,-1.117,-1.321,-30.0,-10.6,-43.2,125.5,13.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,11 / 21,56464,2017-05-30 21:25:00:756
-1.008,-2.575,8.857,0.409,-2.302,9.534,0.3,-1.117,-1.321,-30.0,-10.6,-43.2,125.5,13.5,-2.0,71.55,39.35063,16.22288,265.0,227.2850952,36.1,3.0,167.5,14 / 22,56475,2017-05-30 21:25:00:767
-0.086,-2.327,10.333,0.463,-2.356,9.507,-1.471,-0.218,-0.654,-30.0,-10.6,-42.5,126.5,13.6,-2.5,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56485,2017-05-30 21:25:00:777
-0.086,-2.327,10.333,0.463,-2.356,9.507,-1.471,-0.218,-0.654,-30.0,-10.6,-42.5,126.5,13.6,-2.5,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56495,2017-05-30 21:25:00:787
0.687,-0.631,9.866,0.545,-2.411,9.493,-1.362,0.381,0.49,-29.8,-10.5,-41.7,126.5,13.6,-2.5,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56505,2017-05-30 21:25:00:797
0.687,-0.631,9.866,0.545,-2.411,9.493,-1.362,0.381,0.49,-29.8,-10.5,-41.7,126.5,13.6,-2.5,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56519,2017-05-30 21:25:00:811
0.61,-0.765,11.276,0.572,-2.411,9.493,0.109,1.784,0.368,-29.3,-10.5,-41.2,127.2,14.2,-3.3,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56531,2017-05-30 21:25:00:823
0.61,-0.765,11.276,0.572,-2.411,9.493,0.109,1.784,0.368,-29.3,-10.5,-41.2,127.2,14.2,-3.3,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56535,2017-05-30 21:25:00:827
0.61,-0.765,11.276,0.572,-2.411,9.493,0.109,1.784,0.368,-29.3,-10.5,-41.2,127.2,14.2,-3.3,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56544,2017-05-30 21:25:00:836
0.16,-0.574,11.323,0.586,-2.315,9.521,-1.049,1.689,1.049,-28.9,-10.3,-41.0,127.2,14.2,-3.3,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56554,2017-05-30 21:25:00:846
0.16,-0.574,11.323,0.586,-2.315,9.521,-1.049,1.689,1.049,-28.9,-10.3,-41.0,127.2,14.2,-3.3,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56564,2017-05-30 21:25:00:856
0.16,-0.574,11.323,0.586,-2.315,9.521,-1.049,1.689,1.049,-28.9,-10.3,-41.0,127.2,14.2,-3.3,71.55,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56575,2017-05-30 21:25:00:867
-0.769,-0.957,11.136,0.586,-2.193,9.548,-0.749,0.844,1.716,-29.1,-10.7,-41.2,128.2,13.6,-3.5,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56585,2017-05-30 21:25:00:877
-0.769,-0.957,11.136,0.586,-2.193,9.548,-0.749,0.844,1.716,-29.1,-10.7,-41.2,128.2,13.6,-3.5,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56595,2017-05-30 21:25:00:887
-1.296,-1.129,10.099,0.558,-2.043,9.575,0.163,1.662,1.239,-29.1,-10.7,-41.6,128.2,13.6,-3.5,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56604,2017-05-30 21:25:00:896
-1.296,-1.129,10.099,0.558,-2.043,9.575,0.163,1.662,1.239,-29.1,-10.7,-41.6,128.2,13.6,-3.5,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56614,2017-05-30 21:25:00:906
-1.095,-1.742,10.491,0.531,-1.92,9.602,-1.825,0.804,0.49,-29.5,-11.1,-42.3,125.8,12.0,-3.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56625,2017-05-30 21:25:00:917
-1.095,-1.742,10.491,0.531,-1.92,9.602,-1.825,0.804,0.49,-29.5,-11.1,-42.3,125.8,12.0,-3.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56634,2017-05-30 21:25:00:926
-1.095,-1.742,10.491,0.531,-1.92,9.602,-1.825,0.804,0.49,-29.5,-11.1,-42.3,125.8,12.0,-3.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56644,2017-05-30 21:25:00:936
0.945,-1.052,9.501,0.477,-1.743,9.643,1.907,1.144,1.403,-29.2,-11.0,-42.7,125.8,12.0,-3.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56655,2017-05-30 21:25:00:947
0.945,-1.052,9.501,0.477,-1.743,9.643,1.907,1.144,1.403,-29.2,-11.0,-42.7,125.8,12.0,-3.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56665,2017-05-30 21:25:00:957
0.945,-1.052,9.501,0.477,-1.743,9.643,1.907,1.144,1.403,-29.2,-11.0,-42.7,125.8,12.0,-3.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56675,2017-05-30 21:25:00:967
-1.008,-2.863,8.436,0.395,-1.525,9.684,-0.722,-1.485,0.027,-29.2,-10.9,-42.5,124.9,10.2,-2.8,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56684,2017-05-30 21:25:00:976
1.175,-1.608,9.268,0.327,-1.403,9.711,-1.335,-1.457,-1.28,-29.3,-10.9,-42.2,124.9,10.2,-2.8,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56695,2017-05-30 21:25:00:987
1.175,-1.608,9.268,0.327,-1.403,9.711,-1.335,-1.457,-1.28,-29.3,-10.9,-42.2,124.9,10.2,-2.8,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56705,2017-05-30 21:25:00:997
1.175,-1.608,9.268,0.327,-1.403,9.711,-1.335,-1.457,-1.28,-29.3,-10.9,-42.2,124.9,10.2,-2.8,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56715,2017-05-30 21:25:01:007
1.003,-0.89,9.875,0.272,-1.335,9.711,0.136,-0.627,-0.204,-29.5,-11.1,-42.4,121.7,8.2,-1.9,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56725,2017-05-30 21:25:01:017
0.696,-0.88,9.436,0.245,-1.308,9.725,0.749,0.422,0.15,-29.3,-11.2,-42.2,121.7,8.2,-1.9,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56734,2017-05-30 21:25:01:026
0.696,-0.88,9.436,0.245,-1.308,9.725,0.749,0.422,0.15,-29.3,-11.2,-42.2,121.7,8.2,-1.9,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56745,2017-05-30 21:25:01:037
0.696,-0.88,9.436,0.245,-1.308,9.725,0.749,0.422,0.15,-29.3,-11.2,-42.2,121.7,8.2,-1.9,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56755,2017-05-30 21:25:01:047
0.744,-0.89,9.221,0.218,-1.253,9.725,0.477,0.381,-0.286,-29.3,-11.6,-42.1,122.2,7.7,-1.4,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56765,2017-05-30 21:25:01:057
1.798,-0.823,9.959,0.218,-1.253,9.725,1.512,0.354,0.136,-28.8,-11.5,-42.2,122.2,7.7,-1.4,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56774,2017-05-30 21:25:01:066
1.798,-0.823,9.959,0.218,-1.253,9.725,1.512,0.354,0.136,-28.8,-11.5,-42.2,122.2,7.7,-1.4,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56784,2017-05-30 21:25:01:076
1.798,-0.823,9.959,0.218,-1.253,9.725,1.512,0.354,0.136,-28.8,-11.5,-42.2,122.2,7.7,-1.4,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56794,2017-05-30 21:25:01:086
2.229,-0.612,9.987,0.286,-1.253,9.725,1.512,0.436,0.232,-28.9,-11.6,-42.5,121.7,7.3,-1.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56804,2017-05-30 21:25:01:096
2.229,-0.612,9.987,0.422,-1.267,9.725,1.798,0.667,0.259,-29.3,-11.6,-43.1,121.7,7.3,-1.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56815,2017-05-30 21:25:01:107
0.466,-0.535,8.38,0.49,-1.267,9.711,0.817,0.041,-0.109,-29.0,-11.7,-43.1,121.7,7.3,-1.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56824,2017-05-30 21:25:01:116
0.466,-0.535,8.38,0.49,-1.267,9.711,0.817,0.041,-0.109,-29.0,-11.7,-43.1,121.7,7.3,-1.3,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56834,2017-05-30 21:25:01:126
1.06,-0.468,9.268,0.545,-1.28,9.711,-0.082,0.749,-1.335,-29.3,-11.9,-43.4,123.4,7.4,-2.9,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56844,2017-05-30 21:25:01:136
1.06,-0.468,9.268,0.545,-1.28,9.711,-0.082,0.749,-1.335,-29.3,-11.9,-43.4,123.4,7.4,-2.9,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56855,2017-05-30 21:25:01:147
1.261,-0.516,9.184,0.627,-1.294,9.711,0.422,0.831,-0.449,-29.0,-12.2,-43.1,123.4,7.4,-2.9,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56865,2017-05-30 21:25:01:157
0.533,-0.507,9.772,0.695,-1.308,9.698,0.558,0.804,-0.518,-29.1,-12.6,-43.0,125.7,7.6,-3.7,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56874,2017-05-30 21:25:01:166
0.533,-0.507,9.772,0.695,-1.308,9.698,0.558,0.804,-0.518,-29.1,-12.6,-43.0,125.7,7.6,-3.7,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56884,2017-05-30 21:25:01:176
0.533,-0.507,9.772,0.695,-1.308,9.698,0.558,0.804,-0.518,-29.1,-12.6,-43.0,125.7,7.6,-3.7,72.74,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56894,2017-05-30 21:25:01:186
0.629,-0.765,10.006,0.735,-1.308,9.698,-0.204,0.804,0.068,-29.1,-12.8,-42.8,125.7,7.6,-3.7,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56904,2017-05-30 21:25:01:196
0.629,-0.765,10.006,0.776,-1.267,9.698,-0.776,0.531,0.095,-28.7,-12.4,-42.1,124.6,7.7,-4.3,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56914,2017-05-30 21:25:01:206
-0.233,-1.043,9.894,0.776,-1.267,9.698,-0.776,0.531,0.095,-28.7,-12.4,-42.2,124.6,7.7,-4.3,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56927,2017-05-30 21:25:01:219
-0.233,-1.043,9.894,0.831,-1.144,9.711,-1.062,0.109,0.177,-28.7,-12.4,-42.2,124.6,7.7,-4.3,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56934,2017-05-30 21:25:01:226
0.39,-1.12,9.725,0.831,-1.144,9.711,-1.062,0.109,0.177,-29.0,-12.3,-42.7,124.6,7.7,-4.3,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56944,2017-05-30 21:25:01:236
0.677,-0.66,10.099,0.872,-1.022,9.725,-0.49,-0.095,0.0,-28.6,-11.8,-42.5,124.0,6.7,-4.9,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56954,2017-05-30 21:25:01:246
0.677,-0.66,10.099,0.872,-1.022,9.725,-0.49,-0.095,0.0,-28.6,-11.8,-42.5,124.0,6.7,-4.9,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56964,2017-05-30 21:25:01:256
0.735,-0.267,9.697,0.885,-0.913,9.725,-0.218,0.259,0.368,-28.9,-12.1,-42.7,124.0,6.7,-4.9,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56974,2017-05-30 21:25:01:266
0.735,-0.267,9.697,0.885,-0.913,9.725,-0.218,0.259,0.368,-28.9,-12.1,-42.7,124.0,6.7,-4.9,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56985,2017-05-30 21:25:01:277
0.773,-0.842,9.492,0.885,-0.872,9.739,-0.163,0.613,-0.041,-28.6,-12.1,-42.8,124.0,6.7,-4.9,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,56995,2017-05-30 21:25:01:287
0.122,-0.65,9.137,0.899,-0.817,9.739,-0.136,-0.014,-0.245,-28.7,-12.2,-43.0,122.6,5.1,-5.2,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57005,2017-05-30 21:25:01:297
0.122,-0.65,9.137,0.899,-0.817,9.739,-0.136,-0.014,-0.245,-28.7,-12.2,-43.0,122.6,5.1,-5.2,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57015,2017-05-30 21:25:01:307
0.878,-0.459,9.884,0.885,-0.79,9.739,-0.776,0.15,-0.599,-28.7,-12.4,-43.3,122.6,5.1,-5.2,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57025,2017-05-30 21:25:01:317
0.878,-0.459,9.884,0.885,-0.79,9.739,-0.776,0.15,-0.599,-28.7,-12.4,-43.3,122.6,5.1,-5.2,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57035,2017-05-30 21:25:01:327
1.616,-0.564,9.679,0.872,-0.763,9.739,0.0,0.313,0.15,-28.7,-12.7,-43.4,122.6,5.1,-5.2,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57045,2017-05-30 21:25:01:337
1.319,0.269,10.146,0.817,-0.722,9.752,0.79,0.163,-0.068,-28.1,-12.7,-43.4,124.4,4.5,-5.1,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57055,2017-05-30 21:25:01:347
1.319,0.269,10.146,0.817,-0.722,9.752,0.79,0.163,-0.068,-28.1,-12.7,-43.4,124.4,4.5,-5.1,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57064,2017-05-30 21:25:01:356
-0.482,-0.545,9.623,0.763,-0.681,9.766,0.545,0.94,0.381,-27.8,-12.8,-43.4,124.4,4.5,-5.1,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57074,2017-05-30 21:25:01:366
-0.482,-0.545,9.623,0.763,-0.681,9.766,0.545,0.94,0.381,-27.8,-12.8,-43.4,124.4,4.5,-5.1,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57084,2017-05-30 21:25:01:376
0.62,0.279,10.136,0.735,-0.667,9.766,0.708,1.076,0.599,-28.2,-12.7,-43.3,123.2,4.0,-4.5,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57094,2017-05-30 21:25:01:386
0.62,0.279,10.136,0.735,-0.667,9.766,0.708,1.076,0.599,-28.2,-12.7,-43.3,123.2,4.0,-4.5,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57104,2017-05-30 21:25:01:396
1.06,-0.133,10.314,0.722,-0.667,9.766,-0.545,0.068,0.586,-28.4,-12.8,-43.3,123.2,4.0,-4.5,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57114,2017-05-30 21:25:01:406
1.06,-0.133,10.314,0.681,-0.613,9.766,0.368,0.49,0.545,-28.3,-12.8,-43.3,123.2,4.0,-4.5,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57125,2017-05-30 21:25:01:417
0.811,0.25,10.865,0.667,-0.599,9.766,-0.518,0.79,0.749,-28.3,-12.8,-43.3,122.3,3.6,-4.0,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57134,2017-05-30 21:25:01:426
0.811,0.25,10.865,0.667,-0.599,9.766,-0.518,0.79,0.749,-28.3,-12.8,-43.3,122.3,3.6,-4.0,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57145,2017-05-30 21:25:01:437
1.338,0.116,10.641,0.64,-0.545,9.779,-0.831,0.381,0.341,-28.6,-13.0,-43.4,122.3,3.6,-4.0,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57154,2017-05-30 21:25:01:446
1.338,0.116,10.641,0.64,-0.545,9.779,-0.831,0.381,0.341,-28.6,-13.0,-43.4,122.3,3.6,-4.0,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57164,2017-05-30 21:25:01:456
0.572,0.384,9.296,0.627,-0.518,9.779,0.708,0.627,0.858,-28.4,-13.1,-43.4,122.3,3.6,-4.0,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57175,2017-05-30 21:25:01:467
0.572,0.384,9.296,0.627,-0.518,9.779,0.708,0.627,0.858,-28.4,-13.1,-43.4,122.3,3.6,-4.0,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57185,2017-05-30 21:25:01:477
0.629,0.288,9.753,0.627,-0.49,9.779,-0.054,0.872,-0.49,-28.0,-13.2,-43.2,121.3,3.0,-3.7,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57195,2017-05-30 21:25:01:487
0.035,0.173,8.913,0.613,-0.422,9.779,0.014,0.708,-0.027,-28.3,-13.2,-43.1,121.3,3.0,-3.7,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57204,2017-05-30 21:25:01:496
0.035,0.173,8.913,0.613,-0.422,9.779,0.014,0.708,-0.027,-28.3,-13.2,-43.1,121.3,3.0,-3.7,71.58,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57214,2017-05-30 21:25:01:506
1.414,0.585,9.912,0.613,-0.354,9.793,-0.586,0.518,-0.885,-27.9,-13.2,-43.0,121.3,3.0,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57224,2017-05-30 21:25:01:516
1.414,0.585,9.912,0.613,-0.354,9.793,-0.586,0.518,-0.885,-27.9,-13.2,-43.0,121.3,3.0,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57234,2017-05-30 21:25:01:526
1.443,0.652,9.866,0.627,-0.313,9.793,0.776,0.885,0.123,-28.1,-13.0,-43.1,120.0,2.1,-3.6,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57244,2017-05-30 21:25:01:536
1.443,0.652,9.866,0.627,-0.313,9.793,0.776,0.885,0.123,-28.1,-13.0,-43.1,120.0,2.1,-3.6,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57254,2017-05-30 21:25:01:546
0.83,0.777,9.006,0.64,-0.259,9.793,0.804,0.899,0.068,-28.3,-13.1,-43.1,120.0,2.1,-3.6,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57264,2017-05-30 21:25:01:556
1.127,-0.832,10.305,0.64,-0.177,9.793,0.191,0.953,-0.79,-28.1,-13.3,-43.4,119.4,1.5,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57274,2017-05-30 21:25:01:566
0.16,-0.095,9.258,0.64,-0.136,9.793,0.477,-0.695,0.518,-28.1,-13.4,-43.6,119.4,1.5,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57284,2017-05-30 21:25:01:576
0.16,-0.095,9.258,0.64,-0.136,9.793,0.477,-0.695,0.518,-28.1,-13.4,-43.6,119.4,1.5,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57295,2017-05-30 21:25:01:587
0.16,-0.095,9.258,0.64,-0.136,9.793,0.477,-0.695,0.518,-28.1,-13.4,-43.6,119.4,1.5,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57305,2017-05-30 21:25:01:597
0.792,0.078,10.594,0.654,-0.068,9.793,-0.504,-0.014,-0.531,-28.4,-13.3,-43.5,118.5,0.8,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57316,2017-05-30 21:25:01:608
1.395,0.327,10.576,0.654,0.0,9.793,0.136,0.068,0.804,-28.1,-13.2,-43.6,118.5,0.8,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57325,2017-05-30 21:25:01:617
1.395,0.327,10.576,0.654,0.0,9.793,0.136,0.068,0.804,-28.1,-13.2,-43.6,118.5,0.8,-3.7,71.62,39.35055,16.22285,264.0,227.2850952,32.9,3.0,182.2,14 / 22,57334,2017-05-30 21:25:01:626
