ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.0833,-0.1714,9.7254,-0.2996,-0.3133,9.8067,0.3814,0.0953,-0.4767,2.52,-12.72,-13.14,190.98,1.83,1.75,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10684,2017-05-05 09:34:30:722
-0.4913,-0.43,9.4825,-0.2996,-0.3133,9.8067,0.3814,0.0953,-0.4767,2.52,-12.72,-13.14,190.98,1.83,1.75,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10694,2017-05-05 09:34:30:732
-0.4913,-0.43,9.4825,-0.2996,-0.3133,9.8067,0.3814,0.1498,-0.0817,2.82,-12.78,-13.5,190.98,1.83,1.75,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10704,2017-05-05 09:34:30:742
-0.0412,-0.2768,9.3423,-0.2996,-0.3133,9.8067,-0.1907,-0.109,-0.3269,2.7,-12.48,-13.86,190.98,1.83,1.75,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10715,2017-05-05 09:34:30:753
-0.0412,-0.2768,9.3423,-0.2996,-0.3133,9.8067,-0.1907,-0.109,-0.3269,2.7,-12.48,-13.86,190.98,1.83,1.75,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10724,2017-05-05 09:34:30:762
0.1504,-0.1523,9.5198,-0.286,-0.3133,9.8067,0.2452,0.0409,-0.4631,2.46,-12.42,-13.68,190.98,1.83,1.75,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10735,2017-05-05 09:34:30:773
-0.5296,-0.4396,9.6506,-0.286,-0.3133,9.8067,0.2452,0.0409,-0.4631,2.46,-12.42,-13.68,190.98,1.83,1.75,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10744,2017-05-05 09:34:30:782
-0.5296,-0.4396,9.6506,-0.286,-0.3133,9.8067,0.4359,0.1634,-0.286,1.98,-12.6,-14.04,186.75,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10754,2017-05-05 09:34:30:792
-0.0891,-0.3151,9.3237,-0.286,-0.3133,9.8067,-0.2315,-0.1226,-0.1498,1.98,-12.6,-14.04,186.75,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10764,2017-05-05 09:34:30:802
-0.0891,-0.3151,9.3237,-0.286,-0.3133,9.8067,-0.2315,-0.1226,-0.1498,1.98,-12.6,-14.04,186.75,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10774,2017-05-05 09:34:30:812
0.1312,-0.1523,9.4264,-0.286,-0.3133,9.8067,0.2043,0.0,-0.4767,2.04,-12.48,-13.74,186.75,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10784,2017-05-05 09:34:30:822
-0.6828,-0.497,9.7067,-0.286,-0.3133,9.8067,0.2043,0.0,-0.4767,2.04,-12.48,-13.74,186.75,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10794,2017-05-05 09:34:30:832
-0.6828,-0.497,9.7067,-0.286,-0.3133,9.8067,0.4086,0.1634,-0.3814,1.68,-13.02,-13.26,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10804,2017-05-05 09:34:30:842
-0.3381,-0.3055,9.4544,-0.286,-0.3133,9.8067,-0.395,-0.1771,-0.0953,1.8,-12.96,-13.38,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10814,2017-05-05 09:34:30:852
-0.3381,-0.3055,9.4544,-0.286,-0.3133,9.8067,-0.395,-0.1771,-0.0953,1.8,-12.96,-13.38,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10824,2017-05-05 09:34:30:862
0.0354,-0.2193,9.305,-0.286,-0.3133,9.8067,-0.0409,0.0136,-0.3541,1.98,-12.9,-13.38,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10834,2017-05-05 09:34:30:872
-0.6732,-0.4779,9.8468,-0.286,-0.3133,9.8067,-0.0409,0.0136,-0.3541,1.98,-12.9,-13.38,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10844,2017-05-05 09:34:30:882
-0.6732,-0.4779,9.8468,-0.2724,-0.3133,9.8067,0.2996,0.0953,-0.504,2.28,-12.96,-13.2,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10854,2017-05-05 09:34:30:892
-0.3859,-0.4204,9.5572,-0.2724,-0.3133,9.8067,-0.395,-0.1634,0.0409,2.28,-12.9,-13.38,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10864,2017-05-05 09:34:30:902
-0.3859,-0.4204,9.5572,-0.2724,-0.3133,9.8067,-0.395,-0.1634,0.0409,2.28,-12.9,-13.38,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10874,2017-05-05 09:34:30:912
0.0259,-0.2097,9.3704,-0.2724,-0.3133,9.8067,-0.109,-0.0953,-0.2452,2.4,-12.84,-13.38,186.89,1.83,1.67,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10885,2017-05-05 09:34:30:923
-0.6062,-0.497,9.8375,-0.2724,-0.3133,9.8067,0.286,0.109,-0.4359,2.64,-12.78,-13.08,191.13,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10895,2017-05-05 09:34:30:933
-0.6062,-0.497,9.8375,-0.2724,-0.3133,9.8067,0.286,0.109,-0.4359,2.64,-12.78,-13.08,191.13,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10905,2017-05-05 09:34:30:943
-0.5009,-0.363,9.6226,-0.2724,-0.3133,9.8067,-0.3269,-0.1771,0.0272,2.64,-12.84,-13.08,191.13,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10915,2017-05-05 09:34:30:953
-0.5009,-0.363,9.6226,-0.2724,-0.3133,9.8067,-0.3269,-0.1771,0.0272,2.64,-12.84,-13.08,191.13,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10925,2017-05-05 09:34:30:963
-0.1944,-0.3055,9.2115,-0.2724,-0.3133,9.8067,-0.2179,-0.0409,-0.1907,2.22,-12.9,-12.9,191.13,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10934,2017-05-05 09:34:30:972
-0.1944,-0.3055,9.2115,-0.2724,-0.3133,9.8067,0.0817,0.0136,-0.5993,1.62,-12.96,-12.78,186.97,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10944,2017-05-05 09:34:30:982
0.0737,-0.2097,9.4825,-0.2724,-0.3133,9.8067,0.0817,0.0136,-0.5993,1.62,-12.96,-12.78,186.97,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10955,2017-05-05 09:34:30:993
0.0737,-0.2097,9.4825,-0.2724,-0.3133,9.8067,-0.3405,-0.1226,0.0,1.62,-12.84,-12.78,186.97,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10964,2017-05-05 09:34:31:002
-0.0891,-0.2385,9.8468,-0.2724,-0.3133,9.8067,-0.3405,-0.1226,0.0,1.62,-12.84,-12.78,186.97,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10974,2017-05-05 09:34:31:012
-0.0891,-0.2385,9.8468,-0.2724,-0.3133,9.8067,-0.3133,-0.1498,-0.1362,1.44,-12.9,-12.78,186.97,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10984,2017-05-05 09:34:31:022
-0.4626,-0.4492,9.8842,-0.2724,-0.3133,9.8067,-0.3133,-0.1498,-0.1362,1.44,-12.9,-12.78,186.97,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,10994,2017-05-05 09:34:31:032
-0.4626,-0.4492,9.8842,-0.2588,-0.3133,9.8067,0.0272,-0.0136,-0.4631,1.8,-12.78,-12.96,186.97,1.83,1.59,46.251,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11005,2017-05-05 09:34:31:043
-0.5871,-0.43,9.7627,-0.2588,-0.3133,9.8067,-0.1907,-0.1226,0.0817,2.16,-12.72,-12.9,186.97,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11014,2017-05-05 09:34:31:052
-0.5871,-0.43,9.7627,-0.2588,-0.3133,9.8067,-0.1907,-0.1226,0.0817,2.16,-12.72,-12.9,186.97,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11024,2017-05-05 09:34:31:062
-0.3381,-0.3917,9.4358,-0.2588,-0.3133,9.8067,-0.3269,-0.109,-0.0409,2.58,-13.02,-12.9,186.97,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11034,2017-05-05 09:34:31:072
-0.3476,-0.3821,9.9216,-0.2588,-0.3133,9.8067,-0.3269,-0.109,-0.0409,3.12,-12.9,-12.72,191.2,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11044,2017-05-05 09:34:31:082
-0.3476,-0.3821,9.9216,-0.2588,-0.3133,9.8067,-0.0681,-0.0681,-0.3677,3.12,-12.9,-12.72,191.2,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11055,2017-05-05 09:34:31:093
-0.5871,-0.4683,9.8001,-0.2588,-0.3133,9.8067,-0.0817,-0.0681,0.109,3.06,-12.96,-12.72,191.2,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11065,2017-05-05 09:34:31:103
-0.5871,-0.4683,9.8001,-0.2588,-0.3133,9.8067,-0.0817,-0.0681,0.109,3.06,-12.96,-12.72,191.2,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11075,2017-05-05 09:34:31:113
-0.3859,-0.3725,9.3517,-0.2724,-0.3133,9.8067,-0.3133,-0.1498,0.0,2.94,-13.08,-13.38,191.2,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11085,2017-05-05 09:34:31:123
-0.2423,-0.363,9.8001,-0.2724,-0.3133,9.8067,-0.3133,-0.1498,0.0,2.94,-13.08,-13.38,191.2,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11095,2017-05-05 09:34:31:133
-0.2423,-0.363,9.8001,-0.2724,-0.3133,9.8067,-0.109,-0.0545,-0.4495,2.76,-12.72,-13.32,191.13,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11105,2017-05-05 09:34:31:143
-0.6349,-0.3821,9.8748,-0.2724,-0.3133,9.8067,0.0409,-0.0409,0.0,2.58,-12.78,-13.44,191.13,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11114,2017-05-05 09:34:31:152
-0.6349,-0.3821,9.8748,-0.2724,-0.3133,9.8067,0.0409,-0.0409,0.0,2.58,-12.78,-13.44,191.13,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11124,2017-05-05 09:34:31:162
-0.453,-0.4396,9.5198,-0.2724,-0.3133,9.8067,-0.3541,-0.0681,0.0681,2.22,-12.9,-13.8,191.13,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11134,2017-05-05 09:34:31:172
-0.2519,-0.2959,9.8842,-0.2724,-0.3133,9.8067,-0.3541,-0.0681,0.0681,2.22,-12.9,-13.8,191.13,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11144,2017-05-05 09:34:31:182
-0.2519,-0.2959,9.8842,-0.2724,-0.3133,9.8067,-0.1771,-0.1226,-0.286,1.56,-12.84,-13.32,186.97,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11155,2017-05-05 09:34:31:193
-0.4626,-0.4492,9.8468,-0.2724,-0.3133,9.8067,0.0272,0.0272,0.0817,1.56,-12.78,-13.14,186.97,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11165,2017-05-05 09:34:31:203
-0.4626,-0.4492,9.8468,-0.2724,-0.3133,9.8067,0.0272,0.0272,0.0817,1.56,-12.78,-13.14,186.97,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11175,2017-05-05 09:34:31:213
-0.4434,-0.4108,9.5385,-0.2724,-0.3133,9.8067,-0.1771,-0.1226,0.0409,1.26,-12.84,-13.38,186.97,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11185,2017-05-05 09:34:31:223
-0.2806,-0.3342,9.8842,-0.2724,-0.3133,9.8067,-0.1634,-0.0953,-0.2724,1.38,-12.84,-13.2,182.73,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11194,2017-05-05 09:34:31:232
-0.2806,-0.3342,9.8842,-0.2724,-0.3133,9.8067,-0.1634,-0.0953,-0.2724,1.38,-12.84,-13.2,182.73,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11205,2017-05-05 09:34:31:243
-0.5009,-0.4204,9.8655,-0.2724,-0.3133,9.8067,0.0,-0.0136,0.0817,1.62,-12.72,-13.5,182.73,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11214,2017-05-05 09:34:31:252
-0.5009,-0.4204,9.8655,-0.2724,-0.3133,9.8067,0.0,-0.0136,0.0817,1.62,-12.72,-13.5,182.73,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11224,2017-05-05 09:34:31:262
-0.3955,-0.4396,9.5759,-0.2588,-0.3133,9.8067,-0.2315,-0.0953,0.0545,1.86,-12.72,-13.86,182.73,1.83,1.59,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11234,2017-05-05 09:34:31:272
-0.2327,-0.3055,9.9309,-0.2588,-0.3133,9.8067,-0.1362,-0.1226,-0.2315,1.86,-12.84,-13.5,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11244,2017-05-05 09:34:31:282
-0.2327,-0.3055,9.9309,-0.2588,-0.3133,9.8067,-0.1362,-0.1226,-0.2315,1.86,-12.84,-13.5,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11254,2017-05-05 09:34:31:292
-0.4243,-0.4587,9.9309,-0.2588,-0.3133,9.8067,0.0272,0.0136,0.1226,2.1,-12.84,-13.5,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11265,2017-05-05 09:34:31:303
-0.4243,-0.4587,9.9309,-0.2588,-0.3133,9.8067,0.0272,0.0136,0.1226,2.1,-12.84,-13.5,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11275,2017-05-05 09:34:31:313
0.1216,-0.4204,9.5385,-0.2588,-0.3133,9.8067,-0.1634,-0.1362,0.1226,2.4,-12.84,-13.32,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11284,2017-05-05 09:34:31:322
-0.2614,-0.3342,9.9216,-0.2588,-0.3133,9.8067,-0.1634,-0.1362,0.1226,2.4,-12.84,-13.32,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11294,2017-05-05 09:34:31:332
-0.2614,-0.3342,9.9216,-0.2588,-0.3269,9.8067,0.3677,-0.0817,-0.2724,2.1,-13.08,-12.84,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11305,2017-05-05 09:34:31:343
-0.204,-0.3725,9.8842,-0.2588,-0.3269,9.8067,0.0,0.0,0.109,1.8,-13.14,-12.72,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11314,2017-05-05 09:34:31:352
-0.204,-0.3725,9.8842,-0.2588,-0.3269,9.8067,0.0,0.0,0.109,1.8,-13.14,-12.72,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11324,2017-05-05 09:34:31:362
-0.0412,-0.1906,9.6413,-0.2588,-0.3269,9.8067,0.0681,-0.0409,0.0817,2.22,-12.96,-13.08,187.04,1.83,1.51,46.315,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11334,2017-05-05 09:34:31:372
-0.4626,-0.3055,9.8842,-0.2588,-0.3269,9.8067,0.0681,-0.0409,0.0817,2.22,-12.96,-13.08,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11344,2017-05-05 09:34:31:382
-0.4626,-0.3055,9.8842,-0.2588,-0.3269,9.8067,0.2179,0.1362,-0.1634,2.1,-13.02,-13.02,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11354,2017-05-05 09:34:31:392
-0.1848,-0.3151,9.7721,-0.2588,-0.3269,9.8067,-0.1907,0.0272,0.0817,2.1,-13.02,-13.02,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11365,2017-05-05 09:34:31:403
-0.1848,-0.3151,9.7721,-0.2588,-0.3269,9.8067,-0.1907,0.0272,0.0817,2.1,-13.02,-13.02,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11375,2017-05-05 09:34:31:413
-0.0029,-0.1235,9.5852,-0.2588,-0.3269,9.8067,0.0817,0.0136,-0.0409,2.28,-12.96,-13.08,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11384,2017-05-05 09:34:31:422
-0.5296,-0.4779,9.6787,-0.2588,-0.3269,9.8067,0.0817,0.0136,-0.0409,2.28,-12.96,-13.08,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11394,2017-05-05 09:34:31:432
-0.5296,-0.4779,9.6787,-0.2588,-0.3269,9.8067,0.2588,0.2043,-0.2179,2.04,-13.02,-12.96,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11405,2017-05-05 09:34:31:443
-0.2614,-0.3247,9.6506,-0.2588,-0.3269,9.8067,-0.2588,-0.1498,-0.1226,2.04,-13.08,-13.26,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11415,2017-05-05 09:34:31:453
-0.2614,-0.3247,9.6506,-0.2588,-0.3269,9.8067,-0.2588,-0.1498,-0.1226,2.04,-13.08,-13.26,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11425,2017-05-05 09:34:31:463
0.0929,-0.2097,9.3984,-0.2588,-0.3133,9.8067,0.0,0.0,-0.1498,1.98,-13.02,-13.62,187.03,1.91,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11435,2017-05-05 09:34:31:473
-0.5488,-0.4492,9.8095,-0.2588,-0.3133,9.8067,0.3405,0.109,-0.4086,2.04,-13.02,-13.32,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11445,2017-05-05 09:34:31:483
-0.5488,-0.4492,9.8095,-0.2588,-0.3133,9.8067,0.3405,0.109,-0.4086,2.04,-13.02,-13.32,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11455,2017-05-05 09:34:31:493
-0.2614,-0.3821,9.5759,-0.2588,-0.3133,9.8067,-0.286,-0.1226,0.0,1.86,-13.02,-13.56,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11464,2017-05-05 09:34:31:502
-0.2614,-0.3821,9.5759,-0.2588,-0.3133,9.8067,-0.286,-0.1226,0.0,1.86,-13.02,-13.56,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11474,2017-05-05 09:34:31:512
0.0737,-0.1906,9.4171,-0.2588,-0.3133,9.8067,0.0,-0.0681,-0.2315,1.86,-12.96,-13.98,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11484,2017-05-05 09:34:31:522
-0.6062,-0.5162,9.8375,-0.2588,-0.3133,9.8067,0.0,-0.0681,-0.2315,1.86,-12.96,-13.98,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11494,2017-05-05 09:34:31:532
-0.6062,-0.5162,9.8375,-0.2588,-0.3133,9.8067,0.3269,0.1226,-0.395,1.86,-13.02,-13.8,186.91,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11504,2017-05-05 09:34:31:542
-0.4626,-0.3247,9.6319,-0.2588,-0.3133,9.8067,-0.3405,-0.1907,0.0272,1.74,-12.96,-13.62,186.91,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11514,2017-05-05 09:34:31:552
-0.4626,-0.3247,9.6319,-0.2588,-0.3133,9.8067,-0.3405,-0.1907,0.0272,1.74,-12.96,-13.62,186.91,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11524,2017-05-05 09:34:31:562
-0.0603,-0.2768,9.3797,-0.2588,-0.3133,9.8067,-0.1907,0.0,-0.1771,1.8,-12.9,-13.62,186.91,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11534,2017-05-05 09:34:31:572
-0.5679,-0.4108,9.8562,-0.2588,-0.3133,9.8067,-0.1907,0.0,-0.1771,1.8,-12.9,-13.62,186.91,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11544,2017-05-05 09:34:31:582
-0.5679,-0.4108,9.8562,-0.2588,-0.3133,9.8067,0.2043,0.0409,-0.4222,1.98,-12.9,-13.02,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11555,2017-05-05 09:34:31:593
-0.5392,-0.4587,9.6413,-0.2588,-0.3133,9.8067,-0.2996,-0.0953,0.0545,2.1,-13.2,-12.84,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11564,2017-05-05 09:34:31:602
-0.5392,-0.4587,9.6413,-0.2588,-0.3133,9.8067,-0.2996,-0.0953,0.0545,2.1,-13.2,-12.84,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11574,2017-05-05 09:34:31:612
-0.1274,-0.3055,9.3704,-0.2588,-0.3133,9.8067,-0.2724,-0.1362,-0.1634,2.28,-13.02,-13.32,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11584,2017-05-05 09:34:31:622
-0.1274,-0.3055,9.3704,-0.2588,-0.3133,9.8067,-0.2724,-0.1362,-0.1634,2.28,-13.02,-13.32,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11594,2017-05-05 09:34:31:632
-0.453,-0.5162,9.8375,-0.2588,-0.3133,9.8067,0.1362,0.0136,-0.4359,2.1,-13.02,-13.02,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11604,2017-05-05 09:34:31:642
-0.4913,-0.4108,9.688,-0.2588,-0.3133,9.8067,-0.1907,-0.1907,0.0272,2.28,-12.96,-13.32,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11614,2017-05-05 09:34:31:652
-0.4913,-0.4108,9.688,-0.2588,-0.3133,9.8067,-0.1907,-0.1907,0.0272,2.28,-12.96,-13.32,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11624,2017-05-05 09:34:31:662
-0.1753,-0.3247,9.333,-0.2588,-0.3133,9.8067,-0.2179,-0.0817,-0.109,2.58,-12.78,-13.86,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11634,2017-05-05 09:34:31:672
-0.4721,-0.4396,9.8842,-0.2588,-0.3133,9.8067,-0.2179,-0.0817,-0.109,2.58,-12.78,-13.86,187.04,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11644,2017-05-05 09:34:31:682
-0.4721,-0.4396,9.8842,-0.2588,-0.3133,9.8067,0.0953,0.0,-0.4767,2.52,-12.48,-13.86,191.93,1.83,1.51,46.098,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11654,2017-05-05 09:34:31:692
-0.5488,-0.4683,9.6693,-0.2588,-0.2996,9.8067,-0.2043,-0.1362,0.0817,2.64,-12.48,-13.92,191.93,1.83,1.51,46.029,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11664,2017-05-05 09:34:31:702
-0.5488,-0.4683,9.6693,-0.2588,-0.2996,9.8067,-0.2043,-0.1362,0.0817,2.64,-12.48,-13.92,191.93,1.83,1.51,46.029,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11675,2017-05-05 09:34:31:713
-0.2998,-0.2959,9.3517,-0.2588,-0.2996,9.8067,-0.286,-0.1634,-0.1362,2.34,-12.54,-14.34,191.93,1.83,1.51,46.029,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11684,2017-05-05 09:34:31:722
-0.4338,-0.4204,9.8375,-0.2588,-0.2996,9.8067,-0.286,-0.1634,-0.1362,2.34,-12.54,-14.34,191.93,1.83,1.51,46.029,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11694,2017-05-05 09:34:31:732
-0.4338,-0.4204,9.8375,-0.2588,-0.2996,9.8067,-0.0409,0.0136,-0.4495,2.16,-12.6,-14.1,186.92,1.75,1.51,46.029,39.353455,16.219635,283.0,225.68573,0.0,3.0,,9 / 19,11704,2017-05-05 09:34:31:742
