ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.58286,-0.65984,8.76311,1.94771,-0.6674,9.58873,29.34,-26.16,-82.74,235.818,3.82,-12.045,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84174,2017-04-06 09:12:28:326
2.58286,-0.65984,8.76311,1.90685,-0.65378,9.60235,29.04,-26.16,-82.92,235.332,3.902,-11.482,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84184,2017-04-06 09:12:28:336
1.93164,-0.42042,10.0617,1.90685,-0.65378,9.60235,29.04,-26.16,-82.92,235.332,3.902,-11.482,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84194,2017-04-06 09:12:28:346
1.93164,-0.42042,10.0617,1.90685,-0.65378,9.60235,29.04,-26.16,-82.92,235.332,3.902,-11.482,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84204,2017-04-06 09:12:28:356
2.35302,0.16376,11.5191,1.86599,-0.62654,9.61597,29.22,-26.04,-82.62,235.332,3.902,-11.482,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84214,2017-04-06 09:12:28:366
2.2381,-0.10439,11.54713,1.85237,-0.61292,9.61597,28.8,-25.92,-82.86,235.183,3.66,-10.982,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84224,2017-04-06 09:12:28:376
2.2381,-0.10439,11.54713,1.85237,-0.61292,9.61597,28.8,-25.92,-82.86,235.183,3.66,-10.982,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84234,2017-04-06 09:12:28:386
1.78799,-0.77476,10.4821,1.79789,-0.54481,9.62959,28.86,-25.86,-82.86,235.183,3.66,-10.982,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84244,2017-04-06 09:12:28:396
1.8646,-1.35895,9.63195,1.78427,-0.51757,9.62959,28.8,-25.86,-82.68,235.183,3.66,-10.982,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84254,2017-04-06 09:12:28:406
1.8646,-1.35895,9.63195,1.78427,-0.51757,9.62959,28.8,-25.86,-82.68,235.183,3.66,-10.982,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84264,2017-04-06 09:12:28:416
2.8989,-0.679,9.14615,1.78427,-0.51757,9.62959,29.16,-25.5,-82.68,236.399,3.025,-10.497,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84274,2017-04-06 09:12:28:426
2.8989,-0.679,9.14615,1.78427,-0.51757,9.62959,29.16,-25.5,-82.68,236.399,3.025,-10.497,67.4591,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84283,2017-04-06 09:12:28:435
3.64589,-0.47788,12.18241,1.77065,-0.50395,9.64321,29.04,-25.56,-82.8,236.399,3.025,-10.497,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84293,2017-04-06 09:12:28:445
1.08888,-0.70773,10.78106,1.7434,-0.49033,9.64321,29.04,-25.68,-82.5,236.399,3.025,-10.497,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84303,2017-04-06 09:12:28:455
1.08888,-0.70773,10.78106,1.7434,-0.49033,9.64321,29.04,-25.68,-82.5,236.399,3.025,-10.497,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84314,2017-04-06 09:12:28:466
2.56371,-1.26318,9.92156,1.7434,-0.49033,9.64321,28.92,-26.16,-82.5,235.407,2.864,-10.248,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84324,2017-04-06 09:12:28:476
2.56371,-1.26318,9.92156,1.7434,-0.49033,9.64321,28.92,-26.16,-82.5,235.407,2.864,-10.248,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84333,2017-04-06 09:12:28:485
2.74567,-0.57365,8.70706,1.7434,-0.49033,9.64321,28.68,-26.46,-82.5,235.407,2.864,-10.248,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84344,2017-04-06 09:12:28:496
2.74567,-0.57365,8.70706,1.72978,-0.47671,9.64321,28.68,-26.46,-82.5,235.407,2.864,-10.248,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84354,2017-04-06 09:12:28:506
1.06973,-0.31508,10.47276,1.72978,-0.47671,9.64321,28.68,-26.46,-82.5,235.407,2.864,-10.248,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84363,2017-04-06 09:12:28:515
1.06973,-0.31508,10.47276,1.71616,-0.47671,9.64321,28.56,-26.76,-82.62,234.609,2.786,-10.169,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84374,2017-04-06 09:12:28:526
2.66906,0.03926,9.69735,1.71616,-0.47671,9.64321,28.56,-26.76,-82.62,234.609,2.786,-10.169,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84384,2017-04-06 09:12:28:536
0.86862,-1.01418,10.62224,1.71616,-0.47671,9.64321,28.8,-26.34,-82.62,234.609,2.786,-10.169,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84394,2017-04-06 09:12:28:546
0.86862,-1.01418,10.62224,1.71616,-0.47671,9.64321,28.8,-26.34,-82.62,234.609,2.786,-10.169,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84404,2017-04-06 09:12:28:556
0.83989,-0.50661,9.61326,1.71616,-0.47671,9.64321,28.92,-26.16,-82.44,235.365,2.786,-10.091,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84413,2017-04-06 09:12:28:565
0.83989,-0.50661,9.61326,1.71616,-0.47671,9.64321,28.92,-26.16,-82.44,235.365,2.786,-10.091,65.9542,39.354935,16.225729,812.903,NaN,66.996,32.258064,70.6,11 / 19,84424,2017-04-06 09:12:28:576
0.95481,-0.80349,10.39802,1.71616,-0.47671,9.64321,29.28,-25.74,-82.62,235.365,2.786,-10.091,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84434,2017-04-06 09:12:28:586
0.36105,-0.87053,10.29526,1.71616,-0.47671,9.64321,29.4,-25.44,-82.68,235.365,2.786,-10.091,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84444,2017-04-06 09:12:28:596
0.36105,-0.87053,10.29526,1.71616,-0.47671,9.64321,29.4,-25.44,-82.68,235.365,2.786,-10.091,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84454,2017-04-06 09:12:28:606
1.97953,-0.99503,10.725,1.68892,-0.47671,9.65683,29.22,-25.38,-82.98,236.341,2.786,-10.091,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84464,2017-04-06 09:12:28:616
1.97953,-0.99503,10.725,1.68892,-0.47671,9.65683,29.22,-25.38,-82.98,236.341,2.786,-10.091,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84473,2017-04-06 09:12:28:625
1.38576,-1.00461,9.5105,1.64806,-0.53119,9.65683,29.4,-25.32,-83.22,236.341,2.786,-10.091,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84483,2017-04-06 09:12:28:635
1.38576,-1.00461,9.5105,1.64806,-0.53119,9.65683,29.4,-25.32,-83.22,236.341,2.786,-10.091,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84494,2017-04-06 09:12:28:646
0.83989,-0.66942,8.32402,1.62082,-0.58567,9.65683,29.4,-25.38,-82.92,235.605,3.104,-9.685,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84503,2017-04-06 09:12:28:655
0.83989,-0.66942,8.32402,1.62082,-0.58567,9.65683,29.4,-25.38,-82.92,235.605,3.104,-9.685,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84514,2017-04-06 09:12:28:666
1.84545,-0.72688,9.55721,1.62082,-0.61292,9.65683,29.46,-25.56,-82.8,235.605,3.104,-9.685,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84524,2017-04-06 09:12:28:676
1.84545,-0.72688,9.55721,1.62082,-0.61292,9.65683,29.46,-25.56,-82.8,235.605,3.104,-9.685,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84534,2017-04-06 09:12:28:686
2.41048,-0.66942,7.76348,1.62082,-0.61292,9.65683,29.46,-25.38,-82.92,234.892,3.582,-9.528,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84543,2017-04-06 09:12:28:695
1.00269,-0.50661,10.61289,1.62082,-0.61292,9.65683,29.34,-25.26,-82.74,234.892,3.582,-9.528,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84553,2017-04-06 09:12:28:705
1.00269,-0.50661,10.61289,1.62082,-0.61292,9.65683,29.34,-25.26,-82.74,234.892,3.582,-9.528,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84563,2017-04-06 09:12:28:715
1.69222,-1.24403,10.07104,1.62082,-0.61292,9.65683,28.98,-25.68,-82.86,234.892,3.582,-9.528,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84576,2017-04-06 09:12:28:728
1.69222,-1.24403,10.07104,1.62082,-0.61292,9.65683,28.98,-25.68,-82.86,234.892,3.582,-9.528,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84583,2017-04-06 09:12:28:735
2.24768,-1.17699,12.11701,1.62082,-0.61292,9.65683,28.74,-25.68,-82.92,233.998,3.582,-9.528,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84594,2017-04-06 09:12:28:746
1.7018,-1.02376,10.24854,1.62082,-0.61292,9.65683,28.86,-25.56,-82.92,233.998,3.582,-9.528,65.9542,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84604,2017-04-06 09:12:28:756
1.7018,-1.02376,10.24854,1.62082,-0.61292,9.65683,28.86,-25.56,-82.92,233.998,3.582,-9.528,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84614,2017-04-06 09:12:28:766
2.57329,-1.30149,10.03367,1.62082,-0.61292,9.65683,28.74,-25.56,-82.86,233.998,3.582,-9.528,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84623,2017-04-06 09:12:28:775
2.57329,-1.30149,10.03367,1.62082,-0.61292,9.65683,28.74,-25.56,-82.86,233.998,3.582,-9.528,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84633,2017-04-06 09:12:28:785
1.36661,-1.03334,8.10915,1.63444,-0.64016,9.65683,29.04,-25.32,-82.98,234.892,3.582,-9.528,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84643,2017-04-06 09:12:28:795
1.35703,-1.05249,10.69698,1.63444,-0.64016,9.65683,29.04,-25.32,-82.98,234.892,3.582,-9.528,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84654,2017-04-06 09:12:28:806
1.35703,-1.05249,10.69698,1.63444,-0.72188,9.64321,29.22,-25.02,-82.92,234.892,3.582,-9.528,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84664,2017-04-06 09:12:28:816
1.9508,-0.5545,9.08075,1.63444,-0.72188,9.64321,29.22,-25.02,-82.92,234.892,3.582,-9.528,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84674,2017-04-06 09:12:28:826
1.9508,-0.5545,9.08075,1.64806,-0.77636,9.64321,29.1,-24.9,-82.92,234.223,4.221,-9.62,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84685,2017-04-06 09:12:28:837
2.87975,-0.58323,9.98696,1.64806,-0.77636,9.64321,29.1,-24.9,-82.92,234.223,4.221,-9.62,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84694,2017-04-06 09:12:28:846
0.33232,-0.57365,8.15586,1.64806,-0.81722,9.62959,29.16,-24.9,-82.44,234.223,4.221,-9.62,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84704,2017-04-06 09:12:28:856
0.33232,-0.57365,8.15586,1.64806,-0.81722,9.62959,29.16,-24.9,-82.44,234.223,4.221,-9.62,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84714,2017-04-06 09:12:28:866
2.51583,-0.57365,10.85579,1.66168,-0.84446,9.62959,28.98,-25.26,-82.68,233.663,4.782,-9.712,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84723,2017-04-06 09:12:28:875
2.51583,-0.57365,10.85579,1.66168,-0.84446,9.62959,28.98,-25.26,-82.68,233.663,4.782,-9.712,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84733,2017-04-06 09:12:28:885
2.97551,-0.56407,10.27657,1.6753,-0.8717,9.62959,28.86,-25.38,-82.68,233.663,4.782,-9.712,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84743,2017-04-06 09:12:28:895
2.97551,-0.56407,10.27657,1.6753,-0.8717,9.62959,28.86,-25.38,-82.68,233.663,4.782,-9.712,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84753,2017-04-06 09:12:28:905
1.14634,-0.49704,9.52918,1.68892,-0.8717,9.62959,28.86,-25.56,-82.92,232.601,5.096,-9.869,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84763,2017-04-06 09:12:28:915
1.14634,-0.49704,9.52918,1.71616,-0.8717,9.61597,28.86,-25.5,-83.1,232.601,5.096,-9.869,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84773,2017-04-06 09:12:28:925
0.1312,-0.88011,11.0987,1.71616,-0.8717,9.61597,28.86,-25.5,-83.1,232.601,5.096,-9.869,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84783,2017-04-06 09:12:28:935
0.1312,-0.88011,11.0987,1.68892,-0.8717,9.62959,29.04,-25.2,-83.52,232.601,5.096,-9.869,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84794,2017-04-06 09:12:28:946
1.35703,-0.60238,9.19286,1.68892,-0.8717,9.62959,29.04,-25.2,-83.52,232.601,5.096,-9.869,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84804,2017-04-06 09:12:28:956
1.35703,-0.60238,9.19286,1.68892,-0.8717,9.62959,28.98,-25.14,-82.98,233.525,5.095,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84814,2017-04-06 09:12:28:966
1.88376,-0.13312,9.41708,1.68892,-0.8717,9.62959,28.98,-25.14,-82.98,233.525,5.095,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84824,2017-04-06 09:12:28:976
1.88376,-0.13312,9.41708,1.68892,-0.85808,9.62959,29.1,-24.84,-82.98,233.525,5.095,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84834,2017-04-06 09:12:28:986
2.2381,-0.34381,10.63158,1.68892,-0.85808,9.62959,29.1,-24.84,-82.98,233.525,5.095,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84843,2017-04-06 09:12:28:995
2.2381,-0.34381,10.63158,1.68892,-0.85808,9.62959,29.1,-24.54,-82.92,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84853,2017-04-06 09:12:29:005
1.84545,-1.35895,9.78143,1.68892,-0.85808,9.62959,29.1,-24.54,-82.92,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84864,2017-04-06 09:12:29:016
1.15592,-1.58879,10.1738,1.68892,-0.85808,9.62959,28.92,-24.54,-83.04,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84873,2017-04-06 09:12:29:025
1.15592,-1.58879,10.1738,1.68892,-0.85808,9.62959,28.92,-24.54,-83.04,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84883,2017-04-06 09:12:29:035
1.30915,-1.12911,9.11812,1.68892,-0.85808,9.62959,28.92,-24.6,-82.86,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84893,2017-04-06 09:12:29:045
1.30915,-1.12911,9.11812,1.68892,-0.85808,9.62959,28.92,-24.6,-82.86,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84903,2017-04-06 09:12:29:055
1.53899,-0.75561,10.32328,1.68892,-0.85808,9.62959,28.92,-24.6,-82.56,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84913,2017-04-06 09:12:29:065
2.50625,-0.3055,8.72574,1.68892,-0.85808,9.62959,28.92,-24.6,-82.56,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84924,2017-04-06 09:12:29:076
2.50625,-0.3055,8.72574,1.68892,-0.85808,9.62959,28.86,-24.96,-82.56,233.614,5.016,-9.948,65.2905,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84933,2017-04-06 09:12:29:085
1.85503,-0.60238,9.58524,1.68892,-0.85808,9.62959,28.86,-24.96,-82.56,233.614,5.016,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84943,2017-04-06 09:12:29:095
1.85503,-0.60238,9.58524,1.68892,-0.85808,9.62959,28.86,-24.9,-82.32,233.614,5.016,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84953,2017-04-06 09:12:29:105
1.90291,-0.51619,8.11849,1.68892,-0.85808,9.62959,28.86,-24.9,-82.32,233.614,5.016,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84964,2017-04-06 09:12:29:116
2.42964,-0.88969,10.09907,1.68892,-0.84446,9.62959,29.1,-24.78,-82.44,233.578,5.016,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84973,2017-04-06 09:12:29:125
2.42964,-0.88969,10.09907,1.68892,-0.84446,9.62959,29.1,-24.78,-82.44,233.578,5.016,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84984,2017-04-06 09:12:29:136
2.6116,-0.5545,11.01461,1.68892,-0.84446,9.62959,29.04,-24.78,-82.62,233.578,5.016,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,84993,2017-04-06 09:12:29:145
2.6116,-0.5545,11.01461,1.68892,-0.84446,9.62959,29.04,-24.78,-82.62,233.578,5.016,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85003,2017-04-06 09:12:29:155
1.4528,-1.24403,11.10804,1.68892,-0.84446,9.62959,29.04,-24.72,-82.62,233.703,4.937,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85014,2017-04-06 09:12:29:166
1.4528,-1.24403,11.10804,1.68892,-0.84446,9.62959,29.04,-24.72,-82.62,233.703,4.937,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85024,2017-04-06 09:12:29:176
1.25169,-1.07164,10.93988,1.68892,-0.84446,9.62959,28.86,-24.48,-82.62,233.703,4.937,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85034,2017-04-06 09:12:29:186
1.90291,-0.80349,10.2392,1.6753,-0.84446,9.62959,28.62,-24.54,-82.62,233.703,4.937,-9.948,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85043,2017-04-06 09:12:29:195
1.09846,-1.02376,9.61326,1.6753,-0.84446,9.62959,28.56,-24.6,-82.86,233.63,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85054,2017-04-06 09:12:29:206
1.09846,-1.02376,9.61326,1.6753,-0.84446,9.62959,28.56,-24.6,-82.86,233.63,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85063,2017-04-06 09:12:29:215
1.23254,-1.3781,8.26797,1.6753,-0.84446,9.62959,28.56,-24.36,-82.86,233.63,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85074,2017-04-06 09:12:29:226
1.23254,-1.3781,8.26797,1.6753,-0.84446,9.62959,28.56,-24.36,-82.86,233.63,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85084,2017-04-06 09:12:29:236
1.99868,-0.5545,8.91259,1.6753,-0.84446,9.62959,28.62,-24.48,-82.56,234.505,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85093,2017-04-06 09:12:29:245
0.6675,-0.80349,8.45481,1.6753,-0.84446,9.62959,28.74,-24.84,-82.56,234.505,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85103,2017-04-06 09:12:29:255
0.6675,-0.80349,8.45481,1.6753,-0.84446,9.62959,28.74,-24.84,-82.56,234.505,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85114,2017-04-06 09:12:29:266
0.59089,-0.15227,9.4451,1.6753,-0.83084,9.62959,28.74,-24.84,-82.74,234.505,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85123,2017-04-06 09:12:29:275
0.59089,-0.15227,9.4451,1.6753,-0.83084,9.62959,28.74,-24.84,-82.74,234.505,4.938,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85133,2017-04-06 09:12:29:285
0.78243,-0.58323,10.09907,1.6753,-0.83084,9.62959,28.62,-25.14,-82.8,233.72,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85143,2017-04-06 09:12:29:295
0.78243,-0.58323,10.09907,1.6753,-0.83084,9.62959,28.62,-25.14,-82.8,233.72,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85153,2017-04-06 09:12:29:305
2.67863,-0.83222,9.77208,1.6753,-0.83084,9.62959,28.62,-25.08,-82.8,233.72,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85164,2017-04-06 09:12:29:316
1.71138,-0.66942,10.53816,1.6753,-0.83084,9.62959,28.08,-25.08,-83.22,233.72,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85173,2017-04-06 09:12:29:325
1.71138,-0.66942,10.53816,1.6753,-0.83084,9.62959,28.08,-25.08,-83.22,233.72,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85183,2017-04-06 09:12:29:335
2.10402,-1.15784,9.31431,1.6753,-0.83084,9.62959,28.38,-24.66,-83.04,233.068,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85194,2017-04-06 09:12:29:346
2.10402,-1.15784,9.31431,1.6753,-0.83084,9.62959,28.38,-24.66,-83.04,233.068,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85204,2017-04-06 09:12:29:356
1.18465,-1.10995,11.42568,1.6753,-0.83084,9.62959,28.38,-24.66,-83.04,233.068,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85213,2017-04-06 09:12:29:365
2.30514,-0.78434,10.21117,1.6753,-0.83084,9.62959,28.2,-24.78,-83.04,233.068,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85224,2017-04-06 09:12:29:376
2.30514,-0.78434,10.21117,1.6753,-0.83084,9.62959,28.2,-24.78,-83.04,233.068,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85234,2017-04-06 09:12:29:386
3.09044,-0.63111,11.4537,1.6753,-0.83084,9.62959,28.62,-24.06,-82.56,234.596,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85244,2017-04-06 09:12:29:396
2.21895,-0.51619,9.7534,1.6753,-0.83084,9.62959,28.62,-24.0,-82.2,234.596,4.859,-9.869,63.8108,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85255,2017-04-06 09:12:29:407
2.21895,-0.51619,9.7534,1.6753,-0.83084,9.62959,28.62,-24.0,-82.2,234.596,4.859,-9.869,64.2196,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85264,2017-04-06 09:12:29:416
3.49266,0.068,8.80048,1.68892,-0.81722,9.62959,28.56,-23.94,-81.96,234.596,4.859,-9.869,64.2196,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85273,2017-04-06 09:12:29:425
3.49266,0.068,8.80048,1.68892,-0.81722,9.62959,28.56,-23.94,-81.96,234.596,4.859,-9.869,64.2196,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85283,2017-04-06 09:12:29:435
2.16149,-0.20973,10.24854,1.7434,-0.81722,9.61597,28.68,-23.94,-81.78,234.724,4.778,-9.948,64.2196,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85293,2017-04-06 09:12:29:445
2.16149,-0.20973,10.24854,1.7434,-0.81722,9.61597,28.68,-23.94,-81.78,234.724,4.778,-9.948,64.2196,39.35498,16.225927,809.677,NaN,63.972,32.258064,70.1,11 / 19,85303,2017-04-06 09:12:29:455
