ACCELEROMETRO X (m/s²),ACCELEROMETRO Y (m/s²),ACCELEROMETRO Z (m/s²),GRAVITÀ X (m/s²),GRAVITÀ Y (m/s²),GRAVITÀ Z (m/s²),CAMPO MAGNETICO X (μT),CAMPO MAGNETICO Y (μT),CAMPO MAGNETICO Z (μT),ORIENTAMENTO Z (azimuth °),ORIENTAMENTO X (pitch °),ORIENTAMENTO Y (roll °),LIVELLO SONORO (dB),POSIZIONE Latitudine : ,POSIZIONE Longitudine : ,POSIZIONE Altitudine ( m),POSIZIONE Altitudine-google ( m),POSIZIONE Velocità ( Km/h),POSIZIONE Precisione ( m),POSIZIONE ORIENTAMENTO (°),Satelliti rilevati,Tempo da inizio in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.6254,9.5778,-0.6913,-0.3133,9.7658,-0.8445,-16.56,-6.84,37.98,313.55,-85.03,158.37,65.354,39.36311,16.227285,803.23,682.4090423758444,5.44,9.677419,141.4,11 / 20,79511,2016-12-07 14:26:18:136
-0.5583,9.6256,-2.1581,-0.3405,9.7522,-1.0079,-17.64,-6.72,37.98,314.39,-84.26,160.56,66.929,39.36311,16.227285,803.23,682.4090423758444,5.44,9.677419,141.4,11 / 20,79762,2016-12-07 14:26:18:387
-0.2806,9.0893,-1.9712,-0.395,9.7385,-1.1032,-18.0,-7.08,37.5,315.05,-83.52,161.34,66.629,39.36311,16.227285,803.23,682.4090423758444,5.44,9.677419,141.4,11 / 20,80012,2016-12-07 14:26:18:637
-0.2519,9.5012,-1.3453,-0.4359,9.7249,-1.2122,-17.7,-7.74,37.26,312.56,-82.6,159.81,64.792,39.363094,16.227299,806.45,682.4090423758444,8.68,9.677419,127.7,10 / 20,80262,2016-12-07 14:26:18:887
0.0929,9.4533,-1.4014,-0.4631,9.7249,-1.2531,-17.88,-7.68,36.78,312.38,-82.18,159.72,64.792,39.363094,16.227299,806.45,682.4090423758444,8.68,9.677419,127.7,10 / 20,80511,2016-12-07 14:26:19:136
-0.0124,9.8268,-0.4297,-0.4222,9.7249,-1.2531,-17.94,-7.74,36.24,312.29,-82.21,160.27,61.446,39.363094,16.227299,806.45,682.4090423758444,8.68,9.677419,127.7,10 / 20,80762,2016-12-07 14:26:19:387
1.3953,9.5873,-1.1304,-0.2996,9.7385,-1.1713,-17.52,-7.86,35.76,316.81,-82.81,164.58,67.27,39.363094,16.227299,806.45,682.4090423758444,8.68,9.677419,127.7,10 / 20,81012,2016-12-07 14:26:19:637
1.8646,9.5395,-1.4948,-0.0817,9.7385,-1.1713,-16.8,-7.92,36.0,327.15,-83.1,173.37,68.225,39.36307,16.227337,806.45,682.4090423758444,15.52,9.677419,132.2,11 / 21,81262,2016-12-07 14:26:19:887
1.1751,9.7118,-2.1768,0.1362,9.7385,-1.1577,-15.96,-8.04,37.14,335.22,-83.14,179.33,68.687,39.36307,16.227337,806.45,682.4090423758444,15.52,9.677419,132.2,11 / 21,81512,2016-12-07 14:26:20:137
1.4336,9.6065,-0.7941,0.395,9.7385,-1.1305,-14.58,-8.46,39.78,351.27,-83.05,-167.4,68.687,39.36307,16.227337,806.45,682.4090423758444,15.52,9.677419,132.2,11 / 21,81762,2016-12-07 14:26:20:387
0.5526,9.4916,-1.4667,0.6402,9.7385,-1.0488,-14.04,-8.28,40.62,7.07,-82.83,-154.29,67.429,39.36307,16.227337,806.45,682.4090423758444,15.52,9.677419,132.2,11 / 21,82012,2016-12-07 14:26:20:637
0.3515,9.4341,0.028,0.8036,9.7249,-0.967,-13.26,-8.1,41.52,18.24,-82.69,-143.88,66.392,39.363045,16.227364,800.0,682.4090423758444,18.43,9.677419,141.6,11 / 19,82261,2016-12-07 14:26:20:886
-0.0029,10.162,-0.3737,0.8581,9.7385,-0.8853,-12.9,-7.98,42.06,25.44,-82.72,-138.11,66.392,39.363045,16.227364,800.0,682.4090423758444,18.43,9.677419,141.6,11 / 19,82511,2016-12-07 14:26:21:136
-0.2806,10.1811,-1.2612,0.8581,9.7522,-0.6946,-12.72,-8.52,42.6,31.91,-83.11,-132.18,65.255,39.363045,16.227364,800.0,682.4090423758444,18.43,9.677419,141.6,11 / 19,82761,2016-12-07 14:26:21:386
0.0163,9.731,-1.6536,0.7083,9.7658,-0.5721,-12.42,-8.4,43.08,37.0,-84.33,-128.16,66.511,39.363045,16.227364,800.0,682.4090423758444,18.43,9.677419,141.6,11 / 19,83011,2016-12-07 14:26:21:636
-0.204,9.6065,-1.42,0.3814,9.793,-0.5448,-12.54,-8.4,43.38,28.38,-85.61,-136.47,62.648,39.36301,16.227404,796.77,682.4090423758444,20.66,9.677419,138.6,10 / 20,83261,2016-12-07 14:26:21:886
-0.7307,10.0375,-1.037,0.1362,9.793,-0.6265,-12.36,-8.46,43.38,3.28,-86.3,-161.18,60.379,39.36301,16.227404,796.77,682.4090423758444,20.66,9.677419,138.6,10 / 20,83512,2016-12-07 14:26:22:137
-0.3476,9.8268,-0.5699,-0.1634,9.7794,-0.7355,-12.24,-8.76,43.44,337.45,-85.84,173.42,60.379,39.36301,16.227404,796.77,682.4090423758444,20.66,9.677419,138.6,10 / 20,83761,2016-12-07 14:26:22:386
-0.1753,9.7597,0.0841,-0.3269,9.7794,-0.8172,-12.18,-8.7,43.92,327.97,-85.44,163.78,61.576,39.36301,16.227404,796.77,682.4090423758444,20.66,9.677419,138.6,10 / 20,84011,2016-12-07 14:26:22:636
0.3706,9.6831,-1.8872,-0.4495,9.7522,-0.9807,-12.06,-7.5,43.26,319.57,-84.33,155.96,66.534,39.362957,16.227442,796.77,682.4090423758444,25.7,9.677419,156.1,10 / 21,84261,2016-12-07 14:26:22:886
1.2613,9.7597,-2.784,-0.4767,9.7249,-1.1713,-12.0,-7.26,43.26,320.48,-83.07,156.97,68.046,39.362957,16.227442,796.77,682.4090423758444,25.7,9.677419,156.1,10 / 21,84511,2016-12-07 14:26:23:136
0.3323,10.296,-1.7003,-0.3405,9.7113,-1.3484,-12.12,-7.32,43.74,327.42,-82.1,163.58,67.54,39.362957,16.227442,796.77,682.4090423758444,25.7,9.677419,156.1,10 / 21,84762,2016-12-07 14:26:23:387
0.7154,10.0279,-1.6256,-0.2043,9.6977,-1.4574,-11.94,-7.26,44.28,332.17,-81.77,168.25,67.54,39.362957,16.227442,796.77,682.4090423758444,25.7,9.677419,156.1,10 / 21,85012,2016-12-07 14:26:23:637
0.9452,9.5107,-2.7093,0.0,9.6704,-1.7025,-12.06,-6.54,45.6,340.42,-80.71,176.05,67.987,39.36289,16.22748,793.55,682.4090423758444,27.43,9.677419,156.0,9 / 18,85261,2016-12-07 14:26:23:886
1.4528,10.0853,-0.8688,0.2179,9.616,-1.9341,-11.34,-6.0,47.28,350.97,-78.84,-175.48,64.192,39.36289,16.22748,793.55,682.4090423758444,27.43,9.677419,156.0,9 / 18,85511,2016-12-07 14:26:24:136
0.1408,9.0319,-2.9895,0.4903,9.5751,-2.0567,-9.96,-6.06,47.4,359.73,-77.8,-168.25,64.192,39.36289,16.22748,793.55,682.4090423758444,27.43,9.677419,156.0,9 / 18,85761,2016-12-07 14:26:24:386
0.3036,8.802,0.8875,0.6129,9.5342,-2.2201,-9.96,-5.94,47.22,2.32,-77.27,-165.79,66.924,39.36289,16.22748,793.55,682.4090423758444,27.43,9.677419,156.0,9 / 18,86012,2016-12-07 14:26:24:637
1.29,9.3862,-1.6349,0.7083,9.4798,-2.4244,-8.88,-5.7,48.24,5.87,-75.51,-163.88,67.903,39.362812,16.227522,787.1,682.4090423758444,33.95,9.677419,158.3,7 / 17,86262,2016-12-07 14:26:24:887
1.2613,9.166,-0.9623,0.7355,9.4798,-2.438,-8.22,-5.28,48.84,7.9,-74.87,-163.3,70.603,39.362812,16.227522,787.1,682.4090423758444,33.95,9.677419,158.3,7 / 17,86512,2016-12-07 14:26:25:137
0.4664,9.3096,-1.1584,0.7491,9.5206,-2.2474,-7.68,-5.28,49.56,9.35,-75.64,-162.07,68.178,39.362812,16.227522,787.1,682.4090423758444,33.95,9.677419,158.3,7 / 17,86762,2016-12-07 14:26:25:387
1.1751,10.4876,-1.0277,0.7491,9.5751,-2.0294,-6.72,-5.34,50.34,12.51,-77.03,-160.11,68.178,39.362812,16.227522,787.1,682.4090423758444,33.95,9.677419,158.3,7 / 17,87012,2016-12-07 14:26:25:637
0.9548,9.8363,-1.1117,0.7083,9.5887,-1.9477,-6.06,-5.1,50.76,14.33,-77.6,-159.57,67.03,39.36272,16.227564,793.55,682.4090423758444,36.58,9.677419,164.7,10 / 21,87262,2016-12-07 14:26:25:887
1.6826,9.3767,-0.2522,0.6674,9.6023,-1.9068,-5.88,-4.74,50.52,13.86,-77.8,-160.02,68.67,39.36272,16.227564,793.55,682.4090423758444,36.58,9.677419,164.7,10 / 21,87511,2016-12-07 14:26:26:136
2.0274,10.229,-1.3079,0.6538,9.6432,-1.7025,-5.76,-4.26,51.06,13.46,-78.6,-160.29,68.679,39.36272,16.227564,793.55,682.4090423758444,36.58,9.677419,164.7,10 / 21,87761,2016-12-07 14:26:26:386
2.3626,10.3343,-0.4858,0.79,9.6432,-1.5936,-5.16,-4.08,51.72,17.11,-79.65,-156.8,68.679,39.36272,16.227564,793.55,682.4090423758444,36.58,9.677419,164.7,10 / 21,88011,2016-12-07 14:26:26:636
1.4624,10.047,-1.3266,1.0624,9.6296,-1.5391,-3.96,-3.9,51.6,27.11,-79.38,-149.18,68.969,39.36263,16.227575,796.77,682.4090423758444,36.32,9.677419,170.6,10 / 21,88262,2016-12-07 14:26:26:887
2.6212,9.2043,-2.7186,1.2531,9.616,-1.5255,-2.82,-3.54,51.24,34.17,-78.85,-143.46,68.996,39.36263,16.227575,796.77,682.4090423758444,36.32,9.677419,170.6,10 / 21,88512,2016-12-07 14:26:27:137
1.5007,9.7693,-1.5882,1.4982,9.5751,-1.5255,-1.08,-3.42,52.02,41.18,-77.97,-137.7,69.266,39.36263,16.227575,796.77,682.4090423758444,36.32,9.677419,170.6,10 / 21,88762,2016-12-07 14:26:27:387
2.0561,10.0183,-2.7093,1.7298,9.5479,-1.4846,0.42,-3.18,52.32,47.8,-76.95,-133.51,68.948,39.36263,16.227575,796.77,682.4090423758444,36.32,9.677419,170.6,10 / 21,89012,2016-12-07 14:26:27:637
1.8359,9.415,-2.3262,1.9068,9.5206,-1.4165,0.96,-3.48,52.02,54.67,-76.27,-127.87,68.948,39.36254,16.227621,793.55,682.4090423758444,37.58,9.677419,169.6,8 / 19,89262,2016-12-07 14:26:27:887
1.29,8.9074,-2.6345,1.9613,9.5206,-1.362,2.1,-3.72,52.32,58.68,-75.94,-125.23,69.637,39.36254,16.227621,793.55,682.4090423758444,37.58,9.677419,169.6,8 / 19,89511,2016-12-07 14:26:28:136
1.2038,9.9896,-0.7848,1.9613,9.5206,-1.3212,3.0,-3.48,52.26,60.26,-75.96,-124.51,69.322,39.36254,16.227621,793.55,682.4090423758444,37.58,9.677419,169.6,8 / 19,89762,2016-12-07 14:26:28:387
-0.1753,9.9704,-1.7283,1.8387,9.5479,-1.3076,4.68,-4.02,53.52,61.32,-76.26,-124.53,68.637,39.36254,16.227621,793.55,682.4090423758444,37.58,9.677419,169.6,8 / 19,90011,2016-12-07 14:26:28:636
-0.5392,9.1085,0.4951,1.5527,9.6023,-1.3076,5.22,-3.66,53.7,58.25,-77.63,-128.43,68.637,39.36244,16.227585,790.32,682.4090423758444,39.78,9.677419,195.7,9 / 19,90261,2016-12-07 14:26:28:886
-0.1657,8.7063,-2.1207,1.1713,9.6568,-1.3212,5.52,-3.96,53.52,51.25,-79.25,-136.21,67.846,39.36244,16.227585,790.32,682.4090423758444,39.78,9.677419,195.7,9 / 19,90512,2016-12-07 14:26:29:137
0.294,9.913,-0.0467,0.7627,9.6977,-1.3348,5.82,-4.08,53.58,40.57,-80.72,-146.58,68.433,39.36244,16.227585,790.32,682.4090423758444,39.78,9.677419,195.7,9 / 19,90762,2016-12-07 14:26:29:387
-0.271,9.4054,-2.8307,0.504,9.7113,-1.362,5.94,-4.02,52.74,30.76,-81.45,-156.31,69.724,39.36244,16.227585,790.32,682.4090423758444,39.78,9.677419,195.7,9 / 19,91012,2016-12-07 14:26:29:637
0.0833,9.5299,-2.1114,0.2452,9.6977,-1.4982,6.12,-3.6,52.5,18.48,-81.28,-168.38,69.856,39.362316,16.22756,800.0,682.4090423758444,41.62,9.677419,194.3,8 / 19,91261,2016-12-07 14:26:29:886
-0.1753,8.984,-1.7283,0.0545,9.6841,-1.5936,5.94,-3.48,52.8,10.13,-80.72,-176.55,69.856,39.362316,16.22756,800.0,682.4090423758444,41.62,9.677419,194.3,8 / 19,91511,2016-12-07 14:26:30:136
-0.2902,9.7597,-2.2048,-0.0681,9.6704,-1.6617,6.06,-2.1,51.9,4.79,-80.32,178.11,69.487,39.362316,16.22756,800.0,691.0567405517186,41.62,9.677419,194.3,8 / 19,91761,2016-12-07 14:26:30:386
-0.3764,9.4724,-1.9806,-0.0817,9.6704,-1.6617,4.62,-1.14,50.52,3.31,-80.24,177.65,69.771,39.362316,16.22756,800.0,691.0567405517186,41.62,9.677419,194.3,8 / 19,92012,2016-12-07 14:26:30:637
-0.4817,9.0319,-1.6256,-0.0953,9.6568,-1.7298,4.08,-0.72,50.58,1.7,-80.24,177.18,69.751,39.362217,16.227524,800.0,691.0567405517186,45.32,9.677419,197.5,8 / 19,92261,2016-12-07 14:26:30:886
-0.5009,9.9321,-2.2328,-0.0953,9.6432,-1.8387,4.62,-1.62,51.24,1.46,-79.5,176.94,69.751,39.362217,16.227524,800.0,691.0567405517186,45.32,9.677419,197.5,8 / 19,92512,2016-12-07 14:26:31:137
0.3323,9.5107,0.5792,-0.1907,9.6432,-1.8251,5.1,-3.0,51.12,1.84,-79.18,176.19,68.535,39.362217,16.227524,800.0,691.0567405517186,45.32,9.677419,197.5,8 / 19,92761,2016-12-07 14:26:31:386
0.1312,10.1907,0.383,-0.2179,9.6704,-1.6617,4.74,-3.6,51.6,358.93,-79.45,173.47,67.142,39.362217,16.227524,800.0,691.0567405517186,45.32,9.677419,197.5,8 / 19,93011,2016-12-07 14:26:31:636
-0.1274,9.4245,-0.8315,-0.2179,9.6977,-1.4982,4.92,-3.54,51.18,357.62,-80.73,172.08,67.72,39.362095,16.227491,812.9,691.0567405517186,45.83,9.677419,196.6,9 / 19,93261,2016-12-07 14:26:31:886
0.1887,10.047,-1.009,-0.2043,9.7249,-1.3076,5.58,-3.78,50.94,357.38,-82.08,170.73,67.72,39.362095,16.227491,812.9,691.0567405517186,45.83,9.677419,196.6,9 / 19,93511,2016-12-07 14:26:32:136
-0.1657,9.9896,-1.0931,-0.1634,9.7385,-1.1441,5.58,-3.66,51.78,358.05,-82.99,171.5,70.533,39.362095,16.227491,812.9,691.0567405517186,45.83,9.677419,196.6,9 / 19,93762,2016-12-07 14:26:32:387
-0.2998,9.4341,-1.0744,-0.0817,9.7522,-1.076,5.34,-3.54,52.26,359.78,-83.59,174.29,68.567,39.362095,16.227491,812.9,691.0567405517186,45.83,9.677419,196.6,9 / 19,94012,2016-12-07 14:26:32:637
0.1599,9.8651,-1.747,0.0136,9.7522,-1.0351,5.16,-3.72,52.26,2.59,-83.77,177.06,66.98,39.361965,16.227457,819.35,691.0567405517186,46.3,9.677419,195.0,11 / 19,94261,2016-12-07 14:26:32:886
-0.4434,9.0319,-2.9989,0.0272,9.7522,-1.1032,5.1,-3.72,51.9,7.06,-83.78,-178.53,66.703,39.361965,16.227457,819.35,691.0567405517186,46.3,9.677419,195.0,11 / 19,94512,2016-12-07 14:26:33:137
-0.1341,9.9695,-1.3886,0.0,9.7249,-1.3348,4.86,-3.6,51.6,6.23,-82.67,-179.38,66.703,39.361965,16.227457,819.35,691.0567405517186,46.3,9.677419,195.0,11 / 19,94761,2016-12-07 14:26:33:386
-0.1944,9.5395,-2.7466,-0.0817,9.6704,-1.6617,4.32,-3.36,51.18,2.59,-80.65,178.04,64.219,39.361965,16.227457,819.35,691.0567405517186,46.3,9.677419,195.0,11 / 19,95011,2016-12-07 14:26:33:636
0.6483,9.1181,-3.4847,-0.1362,9.6296,-1.866,4.5,-3.72,50.64,2.47,-79.99,176.79,64.187,39.361855,16.227415,822.58,691.0567405517186,47.3,9.677419,195.7,9 / 19,95261,2016-12-07 14:26:33:886
0.7633,9.5012,-2.7093,-0.1634,9.5887,-2.0431,4.5,-3.66,51.24,1.21,-78.59,175.57,64.994,39.361855,16.227415,822.58,691.0567405517186,47.3,9.677419,195.7,9 / 19,95512,2016-12-07 14:26:34:137
-0.3381,9.9896,0.4297,-0.1771,9.5887,-2.0975,5.16,-3.72,51.12,0.81,-77.62,175.17,64.994,39.361855,16.227415,822.58,691.0567405517186,47.3,9.677419,195.7,9 / 19,95762,2016-12-07 14:26:34:387
-3.7378,10.8515,-3.9238,-0.1498,9.5887,-2.0703,4.86,-3.84,51.0,1.58,-77.63,175.91,67.851,39.361855,16.227415,822.58,691.0567405517186,47.3,9.677419,195.7,9 / 19,96012,2016-12-07 14:26:34:637
-5.8256,7.2123,-2.6999,-0.1634,9.6023,-2.0431,3.96,-3.78,50.88,0.3,-77.96,175.81,71.143,39.36173,16.227373,829.03,691.0567405517186,50.51,9.677419,194.1,10 / 21,96263,2016-12-07 14:26:34:888
-1.4873,11.2154,-0.5512,-0.1634,9.5887,-2.0431,4.44,-3.72,51.24,359.97,-77.78,175.49,74.211,39.36173,16.227373,829.03,691.0567405517186,50.51,9.677419,194.1,10 / 21,96512,2016-12-07 14:26:35:137
-0.5104,9.1564,-2.5318,-0.1907,9.616,-1.9477,4.62,-3.3,51.3,0.53,-78.25,174.91,74.211,39.36173,16.227373,829.03,691.0567405517186,50.51,9.677419,194.1,10 / 21,96762,2016-12-07 14:26:35:387
0.8112,10.6504,0.8221,-0.2179,9.6432,-1.7979,4.92,-3.42,52.02,359.27,-78.89,173.8,69.79,39.36173,16.227373,829.03,691.0567405517186,50.51,9.677419,194.1,10 / 21,97012,2016-12-07 14:26:35:637
-1.3915,7.7773,-2.5411,-0.2315,9.6977,-1.471,5.04,-4.08,51.78,357.36,-80.31,171.94,68.541,39.3616,16.227327,829.03,691.0567405517186,51.3,9.677419,192.8,10 / 20,97262,2016-12-07 14:26:35:887
-0.7882,8.2466,-2.5411,-0.2315,9.7249,-1.2803,4.92,-4.14,51.48,355.86,-81.9,170.35,70.676,39.3616,16.227327,829.03,691.0567405517186,51.3,9.677419,192.8,10 / 20,97512,2016-12-07 14:26:36:137
0.7345,9.166,-1.5135,-0.2315,9.7385,-1.1713,4.32,-3.54,51.78,353.7,-82.61,169.42,70.676,39.3616,16.227327,829.03,691.0567405517186,51.3,9.677419,192.8,10 / 20,97762,2016-12-07 14:26:36:387
-0.3955,9.5586,0.7567,-0.286,9.7658,-0.8717,4.02,-3.54,51.84,350.51,-83.68,166.14,70.129,39.3616,16.227327,829.03,691.0567405517186,51.3,9.677419,192.8,10 / 20,98012,2016-12-07 14:26:36:637
-0.1053,8.1882,-1.9728,-0.2452,9.7794,-0.79,3.78,-3.6,51.84,344.65,-85.02,160.41,65.134,39.361485,16.22731,829.03,691.0567405517186,47.99,9.677419,193.6,9 / 17,98261,2016-12-07 14:26:36:886
-0.8169,9.3479,-2.4944,-0.2588,9.7794,-0.7491,3.24,-3.9,51.66,345.92,-85.17,162.76,64.583,39.361485,16.22731,829.03,691.0567405517186,47.99,9.677419,193.6,9 / 17,98512,2016-12-07 14:26:37:137
-2.2343,9.8842,-1.037,-0.3677,9.7794,-0.7219,2.94,-4.2,51.12,339.32,-85.47,156.14,65.299,39.361485,16.22731,829.03,691.0567405517186,47.99,9.677419,193.6,9 / 17,98762,2016-12-07 14:26:37:387
-2.8568,8.7159,0.3363,-0.7219,9.7658,-0.7083,3.12,-4.2,50.7,331.97,-85.07,148.88,65.299,39.361485,16.22731,829.03,691.0567405517186,47.99,9.677419,193.6,9 / 17,99011,2016-12-07 14:26:37:636
-2.6078,8.7637,-0.5045,-1.0351,9.7385,-0.6946,1.86,-4.38,49.62,309.07,-83.17,127.41,67.244,39.361378,16.227278,829.03,691.0567405517186,46.48,9.677419,187.6,10 / 21,99261,2016-12-07 14:26:37:886
-2.6461,10.2864,0.327,-1.3893,9.6977,-0.6265,0.18,-4.98,49.14,295.52,-81.44,116.57,69.342,39.361378,16.227278,829.03,691.0567405517186,46.48,9.677419,187.6,10 / 21,99511,2016-12-07 14:26:38:136
-1.7554,9.2234,0.3737,-1.7162,9.6568,-0.4495,-0.66,-5.88,49.44,284.98,-79.93,107.57,69.564,39.361378,16.227278,829.03,691.0567405517186,46.48,9.677419,187.6,10 / 21,99761,2016-12-07 14:26:38:386
-2.7227,9.3767,-0.4671,-2.0158,9.6023,-0.2043,-1.14,-6.12,49.14,274.87,-78.45,97.57,69.564,39.361378,16.227278,829.03,691.0567405517186,46.48,9.677419,187.6,10 / 21,100012,2016-12-07 14:26:38:637
-2.081,8.5626,3.3726,-2.2882,9.5479,0.1771,-2.28,-5.94,48.06,266.81,-77.33,90.73,72.064,39.361267,16.227278,829.03,691.0567405517186,42.77,9.677419,176.8,6 / 17,100262,2016-12-07 14:26:38:887
-2.6365,8.1987,4.8487,-2.4244,9.4934,0.5448,-3.06,-6.06,47.7,260.57,-76.48,85.58,72.27,39.361267,16.227278,829.03,691.0567405517186,42.77,9.677419,176.8,6 / 17,100512,2016-12-07 14:26:39:137
-2.3492,9.8172,0.7661,-2.4517,9.4389,1.1169,-4.08,-7.02,47.82,241.76,-74.33,67.65,67.689,39.361267,16.227278,829.03,691.0567405517186,42.77,9.677419,176.8,6 / 17,100762,2016-12-07 14:26:39:387
-1.8608,9.7214,1.6162,-2.3836,9.398,1.5663,-4.56,-7.86,47.4,237.81,-73.82,63.69,67.689,39.361267,16.227278,829.03,691.0567405517186,42.77,9.677419,176.8,6 / 17,101012,2016-12-07 14:26:39:637
-1.765,9.5107,3.7369,-2.2201,9.3572,1.9613,-5.94,-7.98,46.38,222.14,-72.58,50.26,62.942,39.361183,16.22727,829.03,691.0567405517186,32.51,9.677419,169.5,10 / 20,101261,2016-12-07 14:26:39:886
-1.9374,9.8746,1.1678,-2.1248,9.3163,2.2201,-6.96,-7.86,46.02,217.49,-72.22,46.66,66.071,39.361183,16.22727,829.03,691.0567405517186,32.51,9.677419,169.5,10 / 20,101511,2016-12-07 14:26:40:136
-1.1234,9.7693,0.3363,-1.975,9.2891,2.5061,-7.86,-7.14,45.84,209.51,-71.14,39.43,65.157,39.361183,16.22727,829.03,691.0567405517186,32.51,9.677419,169.5,10 / 20,101762,2016-12-07 14:26:40:387
-1.947,9.2138,-0.4951,-1.8115,9.3163,2.5198,-8.52,-7.14,46.26,204.82,-71.21,35.88,62.064,39.361183,16.22727,829.03,691.0567405517186,32.51,9.677419,169.5,10 / 20,102012,2016-12-07 14:26:40:637
-0.9318,9.1181,-0.3457,-1.7025,9.4389,2.1112,-9.12,-8.34,46.56,206.48,-73.21,37.59,62.064,39.36111,16.227282,822.58,691.0567405517186,27.47,9.677419,159.3,7 / 17,102261,2016-12-07 14:26:40:886
-0.3572,9.7789,3.3632,-1.58,9.5479,1.6072,-9.66,-8.82,46.14,208.51,-74.64,40.11,60.666,39.36111,16.227282,822.58,691.0567405517186,27.47,9.677419,159.3,7 / 17,102511,2016-12-07 14:26:41:136
-1.0946,8.6009,3.8584,-1.4574,9.616,1.3076,-9.9,-9.0,46.32,211.61,-76.72,44.51,71.461,39.36111,16.227282,822.58,691.0567405517186,27.47,9.677419,159.3,7 / 17,102762,2016-12-07 14:26:41:387
-1.2,10.2577,-1.8685,-1.2803,9.6841,0.9398,-10.44,-8.94,45.96,217.24,-79.5,50.25,72.562,39.36111,16.227282,822.58,691.0567405517186,27.47,9.677419,159.3,7 / 17,103012,2016-12-07 14:26:41:637
-0.7977,10.0566,-1.1211,-1.1441,9.7385,0.3541,-11.28,-9.36,45.72,227.86,-81.97,62.16,72.562,39.361057,16.227316,822.58,691.0567405517186,25.88,9.677419,151.2,9 / 19,103261,2016-12-07 14:26:41:886
-0.2519,8.7542,-1.3079,-0.9943,9.7658,0.0272,-11.7,-9.54,45.6,242.93,-83.39,77.47,62.947,39.361057,16.227316,822.58,691.0567405517186,25.88,9.677419,151.2,9 / 19,103512,2016-12-07 14:26:42:137
-0.1848,10.1811,-1.9806,-0.7764,9.7794,-0.0817,-12.12,-8.94,44.76,256.79,-84.82,92.64,67.268,39.361057,16.227316,822.58,691.0567405517186,25.88,9.677419,151.2,9 / 19,103761,2016-12-07 14:26:42:386
-0.1369,9.5107,-1.6629,-0.6538,9.793,-0.1634,-12.0,-8.04,43.92,262.44,-85.65,98.43,67.796,39.361057,16.227316,822.58,691.0567405517186,25.88,9.677419,151.2,9 / 19,104012,2016-12-07 14:26:42:637
-0.3476,9.5299,-1.0744,-0.5584,9.793,-0.3541,-12.06,-7.98,43.92,280.64,-86.26,116.57,67.796,39.361,16.22736,822.58,691.0567405517186,29.12,9.677419,151.0,9 / 21,104262,2016-12-07 14:26:42:887
-0.6828,9.6256,-1.6162,-0.5176,9.7658,-0.7627,-12.24,-9.24,44.4,299.59,-85.44,135.71,68.607,39.361,16.22736,822.58,691.0567405517186,29.12,9.677419,151.0,9 / 21,104512,2016-12-07 14:26:43:137
-0.3764,10.0662,-2.1954,-0.4631,9.7522,-0.9534,-12.84,-9.36,44.52,315.33,-83.97,152.42,65.494,39.361,16.22736,822.58,691.0567405517186,29.12,9.677419,151.0,9 / 21,104761,2016-12-07 14:26:43:386
-0.6158,9.6831,-0.682,-0.4222,9.7522,-1.0488,-12.96,-8.88,43.98,317.91,-83.69,155.38,67.388,39.361,16.22736,822.58,691.0567405517186,29.12,9.677419,151.0,9 / 21,105011,2016-12-07 14:26:43:636
-0.2902,9.5873,-0.8782,-0.395,9.7385,-1.1713,-12.9,-8.7,43.8,322.41,-83.04,159.9,69.499,39.36092,16.227407,822.58,691.0567405517186,35.82,9.677419,149.8,9 / 18,105262,2016-12-07 14:26:43:887
-0.0316,9.3192,-0.4297,-0.395,9.7385,-1.185,-12.72,-9.0,43.74,323.85,-82.77,161.37,69.499,39.36092,16.227407,822.58,691.0567405517186,35.82,9.677419,149.8,9 / 18,105512,2016-12-07 14:26:44:137
-0.1944,9.482,-3.2418,-0.4086,9.7249,-1.2122,-12.24,-9.06,44.16,324.85,-82.58,161.18,69.76,39.36092,16.227407,822.58,691.0567405517186,35.82,9.677419,149.8,9 / 18,105762,2016-12-07 14:26:44:387
-0.5583,9.5395,-0.8595,-0.4086,9.7249,-1.2803,-12.42,-9.06,44.46,325.4,-82.36,161.75,70.391,39.36092,16.227407,822.58,691.0567405517186,35.82,9.677419,149.8,9 / 18,106012,2016-12-07 14:26:44:637
-0.2231,9.2617,-1.775,-0.4086,9.7249,-1.2939,-13.02,-9.3,43.98,324.69,-82.13,162.3,71.171,39.36092,16.227407,822.58,691.0567405517186,35.82,9.677419,149.8,8 / 20,106261,2016-12-07 14:26:44:886
-0.3572,9.4245,0.1588,-0.4086,9.7249,-1.2939,-12.9,-9.66,43.44,324.83,-81.82,162.98,71.171,39.360832,16.227467,819.35,691.0567405517186,41.8,9.677419,148.6,8 / 20,106512,2016-12-07 14:26:45:137
-0.0124,10.0279,1.8685,-0.4222,9.7249,-1.2395,-12.9,-9.66,43.74,323.79,-82.03,161.93,67.578,39.360832,16.227467,819.35,691.0567405517186,41.8,9.677419,148.6,8 / 20,106761,2016-12-07 14:26:45:386
0.0259,10.1428,0.2055,-0.3814,9.7522,-0.967,-12.96,-9.42,43.2,322.32,-82.79,159.96,66.845,39.360832,16.227467,819.35,691.0567405517186,41.8,9.677419,148.6,8 / 20,107011,2016-12-07 14:26:45:636
