ACCELEROMETRO X (m/s²),ACCELEROMETRO Y (m/s²),ACCELEROMETRO Z (m/s²),GRAVITÀ X (m/s²),GRAVITÀ Y (m/s²),GRAVITÀ Z (m/s²),CAMPO MAGNETICO X (μT),CAMPO MAGNETICO Y (μT),CAMPO MAGNETICO Z (μT),ORIENTAMENTO Z (azimuth °),ORIENTAMENTO X (pitch °),ORIENTAMENTO Y (roll °),LIVELLO SONORO (dB),POSIZIONE Latitudine : ,POSIZIONE Longitudine : ,POSIZIONE Altitudine ( m),POSIZIONE Altitudine-google ( m),POSIZIONE Velocità ( Km/h),POSIZIONE Precisione ( m),POSIZIONE ORIENTAMENTO (°),Satelliti rilevati,Tempo da inizio in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.3628,9.0223,-2.5318,-0.3541,9.793,-0.4359,21.3,-37.38,18.18,13.07,-86.59,142.59,64.543,39.361374,16.219767,1000.0,884.01404071378,28.76,9.677419,266.0,7 / 19,100260,2016-12-06 18:48:21:686
-1.4585,9.731,-0.2896,-0.4222,9.793,-0.4495,21.36,-36.66,19.02,8.66,-86.62,138.81,64.543,39.361362,16.21968,1003.23,884.01404071378,27.79,9.677419,257.0,13 / 21,100510,2016-12-06 18:48:21:936
0.0737,9.0223,-1.0557,-0.4631,9.7794,-0.6265,21.54,-36.84,18.84,8.27,-86.17,138.37,66.525,39.361362,16.21968,1003.23,884.01404071378,27.79,9.677419,257.0,13 / 21,100760,2016-12-06 18:48:22:186
-0.2519,9.8268,-0.383,-0.4903,9.7658,-0.8036,21.84,-36.3,18.42,16.34,-84.94,146.56,65.611,39.361362,16.21968,1003.23,884.01404071378,27.79,9.677419,257.0,13 / 21,101010,2016-12-06 18:48:22:436
0.294,8.8308,-1.1958,-0.4903,9.7522,-0.9126,21.66,-35.82,18.36,25.02,-84.08,151.02,66.422,39.361362,16.21968,1003.23,884.01404071378,27.79,9.677419,257.0,13 / 21,101260,2016-12-06 18:48:22:686
-0.0795,9.6927,-0.0561,-0.4631,9.7385,-1.0624,21.84,-35.58,18.36,28.95,-83.44,154.06,65.536,39.361355,16.219597,1003.23,884.01404071378,27.65,9.677419,257.7,11 / 20,101511,2016-12-06 18:48:22:937
-0.4817,9.4533,0.3176,-0.4495,9.7385,-1.1032,21.72,-36.0,18.06,33.64,-83.03,157.83,65.536,39.361355,16.219597,1003.23,884.01404071378,27.65,9.677419,257.7,11 / 20,101760,2016-12-06 18:48:23:186
-0.1274,9.4916,-2.0366,-0.4495,9.7385,-1.1032,21.54,-36.36,18.06,33.64,-83.03,157.83,62.974,39.361355,16.219597,1003.23,884.01404071378,27.65,9.677419,257.7,11 / 20,102010,2016-12-06 18:48:23:436
-0.1753,9.7885,-1.2425,-0.4086,9.7522,-1.0079,21.24,-36.84,18.36,31.65,-83.53,157.54,64.05,39.361355,16.219597,1003.23,884.01404071378,27.65,9.677419,257.7,11 / 20,102260,2016-12-06 18:48:23:686
-0.1753,9.9991,-1.9245,-0.4086,9.7522,-1.0079,21.18,-36.72,18.36,32.0,-83.64,157.93,68.605,39.36134,16.219501,1006.45,884.01404071378,29.66,9.677419,258.0,13 / 21,102510,2016-12-06 18:48:23:936
-0.3859,9.1851,-1.8404,-0.3677,9.7522,-1.0215,21.3,-37.02,18.36,33.49,-83.69,159.27,68.605,39.36134,16.219501,1006.45,884.01404071378,29.66,9.677419,258.0,13 / 21,102760,2016-12-06 18:48:24:186
0.9261,10.9472,-0.7194,-0.3133,9.7385,-1.1713,21.24,-36.96,18.72,38.4,-83.06,164.69,67.417,39.36134,16.219501,1006.45,884.01404071378,29.66,9.677419,258.0,13 / 21,103010,2016-12-06 18:48:24:436
-0.5775,9.8651,-2.8214,-0.2996,9.7385,-1.185,21.3,-36.9,18.72,38.95,-82.9,165.03,66.4,39.36134,16.219501,1006.45,884.01404071378,29.66,9.677419,258.0,13 / 21,103260,2016-12-06 18:48:24:686
-1.3149,9.2809,-3.0456,-0.2996,9.7249,-1.2395,21.18,-37.38,18.72,40.41,-82.69,166.12,68.824,39.36132,16.219404,1006.45,884.01404071378,32.11,9.677419,254.8,11 / 18,103510,2016-12-06 18:48:24:936
0.4089,9.4628,0.4951,-0.2588,9.6977,-1.4438,21.12,-37.02,19.2,40.92,-82.53,166.41,68.824,39.36132,16.219404,1006.45,884.01404071378,32.11,9.677419,254.8,11 / 18,103760,2016-12-06 18:48:25:186
-1.4298,9.798,-1.1584,-0.2452,9.6977,-1.471,20.64,-36.3,19.62,47.16,-81.26,170.54,70.444,39.36132,16.219404,1006.45,884.01404071378,32.11,9.677419,254.8,11 / 18,104011,2016-12-06 18:48:25:437
-0.769,9.6735,-0.738,-0.2179,9.7113,-1.4029,20.46,-36.54,20.16,44.05,-81.43,170.89,67.056,39.36132,16.219404,1006.45,884.01404071378,32.11,9.677419,254.8,11 / 18,104260,2016-12-06 18:48:25:686
0.0546,9.1564,-1.5041,-0.2179,9.7385,-1.185,20.34,-36.96,20.4,42.31,-82.39,170.34,66.362,39.361294,16.219292,1006.45,884.01404071378,36.18,9.677419,254.4,10 / 20,104510,2016-12-06 18:48:25:936
0.0833,10.0662,-0.5886,-0.2315,9.7522,-1.0896,20.4,-36.42,21.0,37.76,-83.42,168.83,65.971,39.361294,16.219292,1006.45,884.01404071378,36.18,9.677419,254.4,10 / 20,104760,2016-12-06 18:48:26:186
-1.5064,9.2522,0.1215,-0.2452,9.7522,-1.0624,20.64,-36.12,21.9,35.44,-83.54,167.16,65.971,39.361294,16.219292,1006.45,884.01404071378,36.18,9.677419,254.4,10 / 20,105010,2016-12-06 18:48:26:436
-1.0084,9.8459,-3.3072,-0.2452,9.7658,-0.967,21.12,-36.0,22.02,34.99,-83.95,167.06,67.432,39.361294,16.219292,1006.45,884.01404071378,36.18,9.677419,254.4,10 / 20,105260,2016-12-06 18:48:26:686
-0.9222,9.1468,-1.037,-0.286,9.7658,-0.8581,20.94,-35.64,22.02,29.2,-84.73,162.39,71.079,39.36126,16.219189,1003.23,884.01404071378,35.06,9.677419,250.2,12 / 21,105510,2016-12-06 18:48:26:936
0.2078,10.0279,-0.1962,-0.3541,9.7658,-0.8717,20.4,-36.36,22.14,22.84,-84.5,157.89,70.261,39.36126,16.219189,1003.23,884.01404071378,35.06,9.677419,250.2,12 / 21,105761,2016-12-06 18:48:27:187
-0.4817,8.984,-0.7848,-0.4086,9.7522,-0.9807,19.56,-36.96,22.44,22.87,-84.32,157.75,70.261,39.36126,16.219189,1003.23,884.01404071378,35.06,9.677419,250.2,12 / 21,106010,2016-12-06 18:48:27:436
-0.5296,10.7174,0.383,-0.4903,9.7522,-1.0215,18.96,-37.2,23.16,17.39,-83.51,155.32,68.326,39.36126,16.219189,1003.23,884.01404071378,35.06,9.677419,250.2,12 / 21,106260,2016-12-06 18:48:27:686
0.6196,9.0702,-1.6443,-0.6129,9.7385,-1.0079,18.42,-37.26,23.64,8.33,-83.11,150.17,70.813,39.36122,16.21908,1009.68,884.01404071378,37.44,9.677419,246.8,11 / 20,106510,2016-12-06 18:48:27:936
0.6005,10.047,1.1117,-0.681,9.7385,-0.9807,17.64,-37.32,23.76,2.93,-82.95,145.59,68.838,39.36122,16.21908,1009.68,884.01404071378,37.44,9.677419,246.8,11 / 20,106761,2016-12-06 18:48:28:187
-0.2902,8.8499,-1.065,-0.5993,9.7522,-0.9126,16.8,-37.2,23.88,1.24,-83.35,145.74,68.838,39.36122,16.21908,1009.68,884.01404071378,37.44,9.677419,246.8,11 / 20,107011,2016-12-06 18:48:28:437
-0.1082,9.8172,0.8315,-0.4767,9.7658,-0.79,16.8,-36.96,23.64,3.09,-83.94,147.36,67.497,39.36122,16.21908,1009.68,884.01404071378,37.44,9.677419,246.8,11 / 20,107261,2016-12-06 18:48:28:687
0.6771,9.8076,-0.4391,-0.3541,9.793,-0.4767,16.92,-37.26,24.06,2.44,-85.63,146.89,69.251,39.361176,16.218973,1012.9,884.01404071378,37.26,9.677419,238.4,12 / 21,107511,2016-12-06 18:48:28:937
0.0833,9.5778,-1.1584,-0.2179,9.8067,-0.3405,17.58,-37.92,24.24,357.67,-86.99,142.52,66.798,39.361176,16.218973,1012.9,884.01404071378,37.26,9.677419,238.4,12 / 21,107760,2016-12-06 18:48:29:186
-0.6445,10.1428,0.6166,-0.0817,9.8067,-0.2996,18.06,-37.8,24.0,17.61,-88.14,160.02,66.604,39.361176,16.218973,1012.9,884.01404071378,37.26,9.677419,238.4,12 / 21,108010,2016-12-06 18:48:29:436
-0.5871,9.798,0.2803,-0.0272,9.8067,-0.3133,19.14,-37.56,23.94,34.71,-88.16,175.03,66.604,39.361176,16.218973,1012.9,884.01404071378,37.26,9.677419,238.4,12 / 21,108260,2016-12-06 18:48:29:686
0.6196,10.3726,-0.383,-0.0272,9.8067,-0.3133,19.56,-37.5,23.7,34.71,-88.16,175.03,68.779,39.36113,16.21887,1016.13,884.01404071378,37.66,9.677419,239.7,12 / 20,108510,2016-12-06 18:48:29:936
-0.6924,9.913,-1.0463,-0.0817,9.8067,-0.2996,19.32,-37.62,24.6,28.45,-88.14,170.13,67.535,39.36113,16.21887,1016.13,884.01404071378,37.66,9.677419,239.7,12 / 20,108760,2016-12-06 18:48:30:186
-0.5871,9.731,-1.3453,-0.0681,9.8067,-0.2996,18.66,-37.92,26.16,24.23,-88.21,167.2,65.997,39.36113,16.21887,1016.13,884.01404071378,37.66,9.677419,239.7,12 / 20,109010,2016-12-06 18:48:30:436
-0.9606,10.0949,0.9436,-0.1771,9.8067,-0.286,18.12,-37.5,26.22,7.33,-88.11,152.35,65.997,39.36113,16.21887,1016.13,884.01404071378,37.66,9.677419,239.7,12 / 20,109260,2016-12-06 18:48:30:686
0.725,10.3152,0.8408,-0.2588,9.8067,-0.2452,17.64,-37.32,25.86,1.05,-87.99,146.31,71.201,39.361076,16.218773,1019.35,884.01404071378,34.78,9.677419,239.8,12 / 21,109511,2016-12-06 18:48:30:937
-1.0659,9.0798,-0.0467,-0.2996,9.8067,-0.1362,17.94,-36.66,26.4,336.17,-87.93,122.47,70.99,39.361076,16.218773,1019.35,884.01404071378,34.78,9.677419,239.8,12 / 21,109760,2016-12-06 18:48:31:186
-1.2287,9.4724,-1.336,-0.3269,9.8067,-0.0545,18.36,-36.36,27.18,314.46,-88.13,102.26,69.441,39.361076,16.218773,1019.35,884.01404071378,34.78,9.677419,239.8,12 / 21,110011,2016-12-06 18:48:31:437
-2.3971,9.7597,1.4854,-0.3814,9.8067,-0.0409,18.12,-36.06,27.24,305.97,-87.85,94.24,69.441,39.361076,16.218773,1019.35,884.01404071378,34.78,9.677419,239.8,12 / 21,110260,2016-12-06 18:48:31:686
-0.6541,11.2537,1.4294,-0.504,9.8067,-0.0817,17.7,-35.34,27.96,309.16,-87.35,98.62,69.207,39.36101,16.218674,1016.13,884.01404071378,35.68,9.677419,236.2,10 / 19,110510,2016-12-06 18:48:31:936
-0.5009,9.0223,-1.2799,-0.5584,9.793,-0.1226,16.98,-35.7,28.14,309.03,-86.92,100.44,71.19,39.36101,16.218674,1016.13,884.01404071378,35.68,9.677419,236.2,10 / 19,110760,2016-12-06 18:48:32:186
-0.3955,9.3479,-0.2709,-0.5584,9.793,-0.1226,16.5,-36.18,28.2,310.81,-86.66,102.38,70.627,39.36101,16.218674,1016.13,884.01404071378,35.68,9.677419,236.2,10 / 19,111010,2016-12-06 18:48:32:436
0.112,9.5873,-1.3173,-0.5176,9.793,-0.1362,15.84,-36.42,27.78,311.4,-86.79,104.38,71.323,39.36101,16.218674,1016.13,884.01404071378,35.68,9.677419,236.2,10 / 19,111260,2016-12-06 18:48:32:686
-0.4147,9.5778,0.3363,-0.4359,9.8067,-0.2179,15.48,-36.42,27.42,317.03,-87.03,110.38,71.323,39.360954,16.218582,1019.35,884.01404071378,35.6,9.677419,228.5,9 / 20,111510,2016-12-06 18:48:32:936
0.0833,9.731,-1.9339,-0.2996,9.8067,-0.3269,15.3,-36.42,27.54,334.71,-87.28,127.87,69.202,39.360954,16.218582,1019.35,884.01404071378,35.6,9.677419,228.5,9 / 20,111760,2016-12-06 18:48:33:186
-0.0412,10.2864,-0.7007,-0.109,9.8067,-0.3677,15.3,-35.58,27.66,359.87,-87.65,151.7,71.028,39.360954,16.218582,1019.35,884.01404071378,35.6,9.677419,228.5,9 / 20,112010,2016-12-06 18:48:33:436
-0.1561,10.1045,-0.4017,0.0272,9.8067,-0.4222,15.48,-35.16,27.9,29.45,-87.69,-180.0,68.015,39.360954,16.218582,1019.35,884.01404071378,35.6,9.677419,228.5,9 / 20,112260,2016-12-06 18:48:33:686
-0.2614,9.7789,-0.5699,0.0409,9.793,-0.5448,15.84,-34.92,28.14,36.24,-86.97,-175.49,68.015,39.36087,16.218496,1016.13,884.01404071378,37.62,9.677419,226.0,8 / 20,112510,2016-12-06 18:48:33:936
-0.9797,9.5969,-0.1775,0.0409,9.793,-0.5721,16.08,-34.8,27.9,36.02,-86.65,-175.91,68.064,39.36087,16.218496,1016.13,884.01404071378,37.62,9.677419,226.0,8 / 20,112760,2016-12-06 18:48:34:186
-1.5735,9.9513,1.5975,-0.0817,9.793,-0.6129,15.54,-34.86,28.44,30.12,-86.58,-180.0,67.902,39.36087,16.218496,1016.13,884.01404071378,37.62,9.677419,226.0,8 / 20,113010,2016-12-06 18:48:34:436
-0.5392,9.2043,-1.1491,-0.1771,9.793,-0.6265,15.3,-34.68,28.8,17.23,-86.35,168.69,68.015,39.36087,16.218496,1016.13,884.01404071378,37.62,9.677419,226.0,8 / 20,113260,2016-12-06 18:48:34:686
-0.7403,9.3575,-0.2522,-0.2043,9.793,-0.5312,15.72,-34.14,28.5,10.34,-86.38,160.77,68.015,39.360798,16.218418,1016.13,884.01404071378,38.48,9.677419,224.0,8 / 21,113510,2016-12-06 18:48:34:936
0.814,9.4044,0.2873,-0.2315,9.8067,-0.3677,15.06,-33.84,28.44,0.83,-87.16,153.43,67.563,39.360798,16.218418,1016.13,884.01404071378,38.48,9.677419,224.0,8 / 21,113760,2016-12-06 18:48:35:186
-0.3476,9.8842,-1.1491,-0.2996,9.8067,-0.1907,14.52,-33.48,28.74,336.87,-87.91,130.36,69.83,39.360798,16.218418,1016.13,884.01404071378,38.48,9.677419,224.0,8 / 21,114010,2016-12-06 18:48:35:436
-3.4888,10.1332,3.2418,-0.3133,9.8067,-0.1226,15.06,-33.3,29.28,319.52,-88.0,113.5,74.021,39.360798,16.218418,1016.13,884.01404071378,38.48,9.677419,224.0,8 / 21,114260,2016-12-06 18:48:35:686
-0.7116,7.9306,-2.1861,-0.3133,9.8067,-0.0545,14.52,-34.14,29.76,309.7,-88.11,104.62,71.097,39.360733,16.218336,1016.13,884.01404071378,36.72,9.677419,222.3,8 / 21,114510,2016-12-06 18:48:35:936
0.045,9.3575,1.364,-0.2315,9.8067,-0.0136,13.62,-34.92,30.0,296.84,-88.57,93.18,71.097,39.360733,16.218336,1016.13,884.01404071378,36.72,9.677419,222.3,8 / 21,114760,2016-12-06 18:48:36:186
-0.9414,9.1085,-0.2149,-0.2043,9.8067,-0.0136,13.86,-35.4,29.76,297.39,-88.72,93.58,71.127,39.360733,16.218336,1016.13,884.01404071378,36.72,9.677419,222.3,8 / 21,115011,2016-12-06 18:48:36:437
0.0067,9.4437,-0.4391,-0.1634,9.8067,0.0136,14.16,-35.82,30.96,293.3,-88.97,90.0,68.906,39.360733,16.218336,1016.13,884.01404071378,36.72,9.677419,222.3,8 / 21,115260,2016-12-06 18:48:36:686
0.9931,10.2864,0.299,-0.1498,9.8067,0.0272,14.46,-35.46,31.2,284.61,-89.11,79.7,66.541,39.36066,16.21827,1019.35,884.01404071378,33.59,9.677419,222.1,8 / 21,115510,2016-12-06 18:48:36:936
0.1791,9.8555,0.5699,-0.0409,9.8067,0.0817,15.12,-35.88,30.72,256.64,-89.49,51.34,66.541,39.36066,16.21827,1019.35,884.01404071378,33.59,9.677419,222.1,8 / 21,115761,2016-12-06 18:48:37:187
1.0506,10.2481,-0.6073,0.0681,9.8067,0.2452,15.78,-35.82,30.48,196.4,-88.78,-11.31,67.514,39.36066,16.21827,1019.35,884.01404071378,33.59,9.677419,222.1,8 / 21,116010,2016-12-06 18:48:37:436
-0.6062,9.7597,0.1868,0.0953,9.8067,0.4359,16.02,-35.16,30.18,194.97,-87.8,-12.53,69.554,39.36066,16.21827,1019.35,884.01404071378,33.59,9.677419,222.1,8 / 21,116260,2016-12-06 18:48:37:686
0.4855,10.4493,0.8315,0.0953,9.793,0.5721,15.54,-35.52,29.64,197.56,-86.61,-9.46,68.178,39.36059,16.218197,1016.13,884.01404071378,30.35,9.677419,220.4,8 / 21,116510,2016-12-06 18:48:37:936
0.4281,9.3479,0.71,0.1498,9.793,0.5993,15.12,-35.46,29.46,195.82,-86.52,-10.54,68.178,39.36059,16.218197,1016.13,884.01404071378,30.35,9.677419,220.4,8 / 21,116760,2016-12-06 18:48:38:186
0.6867,8.1508,0.3083,0.2724,9.793,0.6129,15.0,-34.98,28.98,185.83,-86.25,-21.12,65.741,39.36059,16.218197,1016.13,884.01404071378,30.35,9.677419,220.4,8 / 21,117010,2016-12-06 18:48:38:436
-1.1042,10.0375,0.1028,0.286,9.793,0.6129,14.58,-34.68,29.1,182.18,-86.05,-25.02,67.632,39.36059,16.218197,1016.13,884.01404071378,30.35,9.677419,220.4,8 / 21,117260,2016-12-06 18:48:38:686
3.3011,8.17,1.2332,0.2996,9.793,0.5993,14.88,-34.2,29.4,182.18,-86.05,-25.02,72.011,39.36053,16.21815,1012.9,884.01404071378,27.22,9.677419,222.9,8 / 21,117510,2016-12-06 18:48:38:936
0.0642,6.8388,1.8965,0.3405,9.793,0.5448,15.72,-34.02,29.58,176.23,-86.18,-31.37,71.016,39.36053,16.21815,1012.9,884.01404071378,27.22,9.677419,222.9,8 / 21,117760,2016-12-06 18:48:39:186
3.0234,9.7214,2.0273,0.3405,9.793,0.5176,15.96,-34.38,29.46,177.07,-86.25,-32.01,71.016,39.36053,16.21815,1012.9,884.01404071378,27.22,9.677419,222.9,8 / 21,118010,2016-12-06 18:48:39:436
-0.4913,9.8172,-2.9242,0.3405,9.793,0.504,16.02,-34.74,29.76,174.37,-86.45,-34.05,71.806,39.36053,16.21815,1012.9,884.01404071378,27.22,9.677419,222.9,8 / 21,118260,2016-12-06 18:48:39:686
-0.4626,6.0439,-1.3733,0.3269,9.793,0.4903,15.9,-34.32,30.24,174.36,-86.45,-34.05,69.433,39.36049,16.218094,1016.13,884.01404071378,23.69,9.677419,223.3,10 / 21,118510,2016-12-06 18:48:39:936
1.3953,10.9185,-0.0654,0.3133,9.793,0.4903,16.5,-33.78,29.94,175.36,-86.62,-34.44,72.093,39.36049,16.218094,1016.13,884.01404071378,23.69,9.677419,223.3,10 / 21,118760,2016-12-06 18:48:40:186
2.6978,9.7214,1.0463,0.1907,9.793,0.5721,16.5,-34.74,29.46,177.93,-86.6,-32.57,72.093,39.36049,16.218094,1016.13,884.01404071378,23.69,9.677419,223.3,10 / 21,119010,2016-12-06 18:48:40:436
0.2749,9.4916,-0.6726,0.109,9.793,0.6265,16.2,-34.92,29.64,194.62,-86.33,-12.53,71.277,39.36049,16.218094,1016.13,884.01404071378,23.69,9.677419,223.3,10 / 21,119261,2016-12-06 18:48:40:687
1.0697,9.7023,-2.1394,0.109,9.793,0.5176,16.2,-34.2,30.0,196.13,-86.67,-11.04,63.601,39.360443,16.218046,1022.58,884.01404071378,21.78,9.677419,224.3,10 / 21,119510,2016-12-06 18:48:40:936
1.0506,9.5586,-0.2709,0.1226,9.8067,0.395,16.32,-33.78,29.94,194.17,-87.22,-13.24,65.009,39.360443,16.218046,1022.58,884.01404071378,21.78,9.677419,224.3,10 / 21,119760,2016-12-06 18:48:41:186
0.543,10.1141,-0.6726,0.1634,9.8067,0.109,16.56,-34.02,29.4,174.96,-88.63,-35.54,65.009,39.360443,16.218046,1022.58,884.01404071378,21.78,9.677419,224.3,10 / 21,120011,2016-12-06 18:48:41:437
-0.5679,10.0183,-0.3457,0.2043,9.8067,-0.1226,16.92,-34.38,28.98,125.63,-88.96,-85.6,64.706,39.360443,16.218046,1022.58,884.01404071378,21.78,9.677419,224.3,10 / 21,120260,2016-12-06 18:48:41:686
-0.52,10.0949,0.1308,0.3133,9.793,-0.4903,17.7,-34.38,29.04,74.88,-87.69,-139.18,65.068,39.360413,16.21799,1016.13,884.01404071378,24.01,9.677419,231.1,9 / 20,120510,2016-12-06 18:48:41:936
0.1312,9.7501,-2.4103,0.3814,9.7658,-0.8445,17.76,-34.8,28.74,61.82,-84.98,-154.65,66.459,39.360413,16.21799,1016.13,884.01404071378,24.01,9.677419,231.1,9 / 20,120760,2016-12-06 18:48:42:186
1.6348,10.2194,0.5138,0.4359,9.7385,-1.1032,18.42,-34.56,27.48,61.46,-83.74,-158.33,68.982,39.360413,16.21799,1016.13,901.4451047166533,24.01,9.677419,231.1,9 / 20,121010,2016-12-06 18:48:42:436
0.112,10.1428,-0.3644,0.5312,9.7249,-1.185,18.0,-34.02,25.32,66.85,-82.53,-156.72,68.982,39.360413,16.21799,1016.13,901.4451047166533,24.01,9.677419,231.1,9 / 20,121260,2016-12-06 18:48:42:686
1.7593,9.4437,-2.0647,0.5176,9.7249,-1.1441,17.4,-33.84,25.92,65.13,-82.39,-155.85,68.913,39.360367,16.21792,1016.13,901.4451047166533,27.0,9.677419,233.6,10 / 20,121510,2016-12-06 18:48:42:936
2.286,10.229,-1.8124,0.504,9.7385,-1.1032,17.46,-34.74,26.4,65.21,-82.9,-155.45,66.894,39.360367,16.21792,1016.13,901.4451047166533,27.0,9.677419,233.6,10 / 20,121760,2016-12-06 18:48:43:186
0.8303,9.8076,-0.7848,0.5993,9.7385,-1.076,18.18,-35.34,25.14,69.49,-82.9,-154.01,63.661,39.360367,16.21792,1016.13,901.4451047166533,27.0,9.677419,233.6,10 / 20,122010,2016-12-06 18:48:43:436
2.3243,9.6544,-0.383,0.9126,9.7113,-1.0624,19.5,-35.82,24.12,82.03,-82.43,-145.3,63.661,39.360367,16.21792,1016.13,901.4451047166533,27.0,9.677419,233.6,10 / 20,122260,2016-12-06 18:48:43:686
1.8933,9.3288,-1.1865,1.1032,9.6841,-1.076,19.98,-35.94,23.58,92.37,-81.52,-137.29,65.38,39.360336,16.217836,1019.35,901.4451047166533,29.63,9.677419,244.6,7 / 19,122511,2016-12-06 18:48:43:937
1.6731,9.3862,-2.2982,1.2803,9.6704,-1.0624,20.58,-35.88,22.44,103.68,-80.48,-130.91,67.287,39.360336,16.217836,1019.35,901.4451047166533,29.63,9.677419,244.6,7 / 19,122760,2016-12-06 18:48:44:186
1.5869,9.5107,-2.0647,1.4846,9.6296,-1.1169,21.12,-35.82,20.64,109.65,-79.44,-127.3,67.707,39.360336,16.217836,1019.35,901.4451047166533,29.63,9.677419,244.6,7 / 19,123010,2016-12-06 18:48:44:436
1.3091,9.6352,-2.4757,1.6481,9.5887,-1.2803,21.54,-35.28,19.14,114.48,-77.94,-127.71,67.707,39.360336,16.217836,1019.35,901.4451047166533,29.63,9.677419,244.6,7 / 19,123260,2016-12-06 18:48:44:686
1.0123,9.8938,-1.4481,1.6753,9.5751,-1.3757,21.48,-35.64,17.88,115.24,-77.55,-128.2,68.463,39.360317,16.21773,1025.81,901.4451047166533,32.18,9.677419,253.2,13 / 21,123510,2016-12-06 18:48:44:936
3.4544,10.4493,-5.7455,1.6344,9.5751,-1.3757,21.42,-36.3,16.44,118.11,-77.3,-129.62,66.158,39.360317,16.21773,1025.81,901.4451047166533,32.18,9.677419,253.2,13 / 21,123761,2016-12-06 18:48:45:187
-0.3189,10.1045,1.5975,1.4574,9.6023,-1.4029,21.54,-36.48,16.2,116.19,-77.8,-132.07,72.103,39.360317,16.21773,1025.81,901.4451047166533,32.18,9.677419,253.2,13 / 21,124010,2016-12-06 18:48:45:436
1.1942,8.1796,0.8782,1.0351,9.6568,-1.4029,21.42,-37.02,15.96,105.12,-79.51,-141.82,73.324,39.360317,16.21773,1025.81,901.4451047166533,32.18,9.677419,253.2,13 / 21,124260,2016-12-06 18:48:45:686
1.0889,9.8363,-0.0561,0.8717,9.6977,-1.2258,21.36,-36.9,15.84,100.51,-80.4,-145.52,73.324,39.360313,16.217623,1029.03,901.4451047166533,33.91,9.677419,260.4,9 / 19,124510,2016-12-06 18:48:45:936
0.7345,9.1468,0.028,0.7627,9.7385,-0.967,21.48,-37.02,15.36,102.77,-82.44,-142.28,66.048,39.360313,16.217623,1029.03,901.4451047166533,33.91,9.677419,260.4,9 / 19,124760,2016-12-06 18:48:46:186
1.1847,9.9513,-0.2336,0.6538,9.7522,-0.8581,21.66,-37.32,15.24,102.95,-83.12,-142.07,66.306,39.360313,16.217623,1029.03,901.4451047166533,33.91,9.677419,260.4,9 / 19,125011,2016-12-06 18:48:46:437
0.5526,9.9896,-1.6162,0.5721,9.7658,-0.7083,21.3,-37.5,14.1,102.97,-84.39,-141.34,66.233,39.360313,16.217623,1029.03,901.4451047166533,33.91,9.677419,260.4,9 / 19,125260,2016-12-06 18:48:46:686
0.7537,10.7078,-0.4951,0.4903,9.7794,-0.6129,21.0,-37.56,13.74,101.73,-85.41,-141.34,66.233,39.360294,16.217512,1029.03,901.4451047166533,34.92,9.677419,262.7,11 / 20,125510,2016-12-06 18:48:46:936
-0.2614,9.98,-2.4757,0.504,9.7794,-0.5721,21.36,-37.56,14.04,101.73,-85.41,-141.34,67.333,39.360294,16.217512,1029.03,901.4451047166533,34.92,9.677419,262.7,11 / 20,125760,2016-12-06 18:48:47:186
0.1025,9.8172,-1.1865,0.5448,9.7794,-0.6402,21.3,-37.62,13.56,105.44,-85.27,-137.73,68.328,39.360294,16.217512,1029.03,901.4451047166533,34.92,9.677419,262.7,11 / 20,126010,2016-12-06 18:48:47:436
0.3419,9.482,0.4765,0.5176,9.7658,-0.79,21.06,-37.56,13.8,101.26,-84.89,-142.59,69.099,39.360294,16.217512,1029.03,901.4451047166533,34.92,9.677419,262.7,11 / 20,126260,2016-12-06 18:48:47:686
0.3036,10.4684,-0.4578,0.4903,9.7658,-0.8717,20.1,-37.8,13.92,94.8,-84.25,-149.17,69.099,39.36027,16.2174,1032.26,901.4451047166533,39.89,9.677419,264.5,9 / 20,126510,2016-12-06 18:48:47:936
-0.5488,10.1236,-1.0277,0.4767,9.7658,-0.8989,18.54,-37.74,13.92,91.2,-84.05,-152.06,67.909,39.36027,16.2174,1032.26,901.4451047166533,39.89,9.677419,264.5,9 / 20,126760,2016-12-06 18:48:48:186
-0.2806,9.5395,-1.6723,0.3814,9.7522,-1.0215,14.88,-36.9,14.58,85.08,-83.9,-154.44,67.621,39.36027,16.2174,1032.26,901.4451047166533,39.89,9.677419,264.5,9 / 20,127010,2016-12-06 18:48:48:436
0.1599,9.6927,-2.2795,0.3133,9.7522,-1.0896,8.88,-34.62,15.9,57.83,-83.4,-162.44,67.632,39.36027,16.2174,1032.26,901.4451047166533,39.89,9.677419,264.5,9 / 20,127261,2016-12-06 18:48:48:687
0.1025,9.9896,1.3453,0.2452,9.7385,-1.1713,6.96,-34.02,15.42,48.63,-83.13,-167.25,67.941,39.360275,16.217268,1032.26,901.4451047166533,42.66,9.677419,265.6,11 / 21,127510,2016-12-06 18:48:48:936
0.6483,9.4916,-1.5975,0.2043,9.7249,-1.2395,12.96,-36.12,13.38,68.71,-82.71,-169.92,67.941,39.360275,16.217268,1032.26,901.4451047166533,42.66,9.677419,265.6,11 / 21,127760,2016-12-06 18:48:49:186
1.6635,9.3862,0.3083,0.2043,9.7249,-1.3076,17.64,-37.32,14.16,72.0,-82.48,-170.84,69.332,39.360275,16.217268,1032.26,901.4451047166533,42.66,9.677419,265.6,11 / 21,128010,2016-12-06 18:48:49:436
